rho             ne              v_phi           Te              E_rho           Psi              
3.57310372E-03  9.80717880E-01  -1.09073460E-04  9.57222565E-07  4.43674573E-05  4.54087040E-08
3.57714339E-03  9.80844799E-01  -1.08682777E-04  9.57288509E-07  4.42160591E-05  4.52297802E-08
3.58118514E-03  9.80971123E-01  -1.08292878E-04  9.57354752E-07  4.40649887E-05  4.50513754E-08
3.58522917E-03  9.81096861E-01  -1.07903745E-04  9.57421294E-07  4.39142387E-05  4.48734803E-08
3.58927536E-03  9.81222010E-01  -1.07515392E-04  9.57488132E-07  4.37638136E-05  4.46960995E-08
3.59332384E-03  9.81346576E-01  -1.07127805E-04  9.57555264E-07  4.36137085E-05  4.45192263E-08
3.59737468E-03  9.81470564E-01  -1.06740981E-04  9.57622691E-07  4.34639218E-05  4.43428580E-08
3.60142729E-03  9.81593956E-01  -1.06354975E-04  9.57690401E-07  4.33144745E-05  4.41670185E-08
3.60548215E-03  9.81716770E-01  -1.05969743E-04  9.57758399E-07  4.31653492E-05  4.39916868E-08
3.60953958E-03  9.81839017E-01  -1.05585256E-04  9.57826688E-07  4.30165342E-05  4.38168482E-08
3.61359949E-03  9.81960695E-01  -1.05201523E-04  9.57895265E-07  4.28680334E-05  4.36425067E-08
3.61766103E-03  9.82081782E-01  -1.04818627E-04  9.57964114E-07  4.27198778E-05  4.34686976E-08
3.62172557E-03  9.82202319E-01  -1.04436437E-04  9.58033255E-07  4.25720172E-05  4.32953616E-08
3.62579121E-03  9.82322253E-01  -1.04055134E-04  9.58102655E-07  4.24245209E-05  4.31225789E-08
3.62985993E-03  9.82441643E-01  -1.03674534E-04  9.58172344E-07  4.22773173E-05  4.29502651E-08
3.63393030E-03  9.82560449E-01  -1.03294769E-04  9.58242296E-07  4.21304579E-05  4.27784797E-08
3.63800359E-03  9.82678709E-01  -1.02915725E-04  9.58312531E-07  4.19838974E-05  4.26071689E-08
3.64207877E-03  9.82796397E-01  -1.02537496E-04  9.58383029E-07  4.18376728E-05  4.24363752E-08
3.64615601E-03  9.82913518E-01  -1.02160068E-04  9.58453791E-07  4.16917779E-05  4.22660904E-08
3.65023564E-03  9.83030084E-01  -1.01783412E-04  9.58524821E-07  4.15462010E-05  4.20963006E-08
3.65431762E-03  9.83146095E-01  -1.01407531E-04  9.58596116E-07  4.14009437E-05  4.19270064E-08
3.65840166E-03  9.83261545E-01  -1.01032453E-04  9.58667668E-07  4.12560160E-05  4.17582191E-08
3.66248820E-03  9.83376447E-01  -1.00658140E-04  9.58739483E-07  4.11114031E-05  4.15899205E-08
3.66657759E-03  9.83490814E-01  -1.00284559E-04  9.58811565E-07  4.09670922E-05  4.14220952E-08
3.67066902E-03  9.83604624E-01  -9.99117868E-05  9.58883899E-07  4.08231123E-05  4.12547759E-08
3.67476273E-03  9.83717886E-01  -9.95398006E-05  9.58956486E-07  4.06794546E-05  4.10879520E-08
3.67885826E-03  9.83830589E-01  -9.91686440E-05  9.59029316E-07  4.05361355E-05  4.09216416E-08
3.68295663E-03  9.83942762E-01  -9.87982252E-05  9.59102404E-07  4.03931195E-05  4.07558028E-08
3.68705685E-03  9.84054380E-01  -9.84286343E-05  9.59175732E-07  4.02504410E-05  4.05904748E-08
3.69115960E-03  9.84165464E-01  -9.80598105E-05  9.59249310E-07  4.01080763E-05  4.04256294E-08
3.69526474E-03  9.84276011E-01  -9.76917677E-05  9.59323132E-07  3.99660304E-05  4.02612718E-08
3.69937218E-03  9.84386020E-01  -9.73245151E-05  9.59397195E-07  3.98243067E-05  4.00974050E-08
3.70348184E-03  9.84495491E-01  -9.69580598E-05  9.59471496E-07  3.96829077E-05  3.99340313E-08
3.70759388E-03  9.84604431E-01  -9.65923891E-05  9.59546036E-07  3.95418281E-05  3.97711439E-08
3.71170845E-03  9.84712843E-01  -9.62274894E-05  9.59620815E-07  3.94010626E-05  3.96087358E-08
3.71582573E-03  9.84820736E-01  -9.58633470E-05  9.59695834E-07  3.92606053E-05  3.94467999E-08
3.71994513E-03  9.84928094E-01  -9.55000146E-05  9.59771080E-07  3.91204767E-05  3.92853587E-08
3.72406692E-03  9.85034928E-01  -9.51374686E-05  9.59846558E-07  3.89806671E-05  3.91244006E-08
3.72819107E-03  9.85141236E-01  -9.47757121E-05  9.59922263E-07  3.88411777E-05  3.89639261E-08
3.73231719E-03  9.85247012E-01  -9.44147817E-05  9.59998187E-07  3.87020221E-05  3.88039503E-08
3.73644583E-03  9.85352271E-01  -9.40546276E-05  9.60074338E-07  3.85631809E-05  3.86444502E-08
3.74057719E-03  9.85457020E-01  -9.36952347E-05  9.60150718E-07  3.84246482E-05  3.84854181E-08
3.74471129E-03  9.85561260E-01  -9.33366017E-05  9.60227324E-07  3.82864230E-05  3.83268526E-08
3.74884737E-03  9.85664975E-01  -9.29787955E-05  9.60304141E-07  3.81485310E-05  3.81687821E-08
3.75298610E-03  9.85768182E-01  -9.26217593E-05  9.60381180E-07  3.80109500E-05  3.80111807E-08
3.75712697E-03  9.85870871E-01  -9.22655360E-05  9.60458428E-07  3.78736962E-05  3.78540663E-08
3.76127065E-03  9.85973059E-01  -9.19100711E-05  9.60535897E-07  3.77367484E-05  3.76974138E-08
3.76541704E-03  9.86074745E-01  -9.15553731E-05  9.60613582E-07  3.76001097E-05  3.75412261E-08
3.76956511E-03  9.86175907E-01  -9.12015301E-05  9.60691462E-07  3.74638137E-05  3.73855410E-08
3.77371607E-03  9.86276576E-01  -9.08484394E-05  9.60769558E-07  3.73278205E-05  3.72303124E-08
3.77786985E-03  9.86376750E-01  -9.04961090E-05  9.60847866E-07  3.71921331E-05  3.70755427E-08
3.78202530E-03  9.86476404E-01  -9.01446366E-05  9.60926364E-07  3.70567888E-05  3.69212741E-08
3.78618413E-03  9.86575581E-01  -8.97938780E-05  9.61005080E-07  3.69217317E-05  3.67674421E-08
3.79034489E-03  9.86674247E-01  -8.94439573E-05  9.61083986E-07  3.67870096E-05  3.66141004E-08
3.79450800E-03  9.86772414E-01  -8.90948377E-05  9.61163089E-07  3.66526078E-05  3.64612317E-08
3.79867345E-03  9.86870084E-01  -8.87465217E-05  9.61242384E-07  3.65185271E-05  3.63088364E-08
3.80284139E-03  9.86967261E-01  -8.83989978E-05  9.61321874E-07  3.63847628E-05  3.61569082E-08
3.80701225E-03  9.87063957E-01  -8.80522312E-05  9.61401565E-07  3.62513014E-05  3.60054312E-08
3.81118551E-03  9.87160162E-01  -8.77062645E-05  9.61481444E-07  3.61181589E-05  3.58544231E-08
3.81536212E-03  9.87255898E-01  -8.73610205E-05  9.61561529E-07  3.59853053E-05  3.57038491E-08
3.81954078E-03  9.87351139E-01  -8.70166072E-05  9.61641791E-07  3.58527821E-05  3.55537556E-08
3.82372199E-03  9.87445895E-01  -8.66729846E-05  9.61722240E-07  3.57205735E-05  3.54041241E-08
3.82790591E-03  9.87540173E-01  -8.63301402E-05  9.61802875E-07  3.55886745E-05  3.52549483E-08
3.83209158E-03  9.87633953E-01  -8.59881524E-05  9.61883677E-07  3.54571150E-05  3.51062613E-08
3.83628018E-03  9.87727262E-01  -8.56469259E-05  9.61964666E-07  3.53258580E-05  3.49580207E-08
3.84047166E-03  9.87820102E-01  -8.53064648E-05  9.62045840E-07  3.51949050E-05  3.48102275E-08
3.84466547E-03  9.87912460E-01  -8.49668155E-05  9.62127185E-07  3.50642735E-05  3.46629010E-08
3.84886242E-03  9.88004358E-01  -8.46279123E-05  9.62208716E-07  3.49339381E-05  3.45160116E-08
3.85306096E-03  9.88095761E-01  -8.42898808E-05  9.62290401E-07  3.48039466E-05  3.43696130E-08
3.85726245E-03  9.88186702E-01  -8.39526131E-05  9.62372263E-07  3.46742575E-05  3.42236574E-08
3.86146632E-03  9.88277169E-01  -8.36161538E-05  9.62454291E-07  3.45448877E-05  3.40781632E-08
3.86567250E-03  9.88367164E-01  -8.32805102E-05  9.62536480E-07  3.44158396E-05  3.39331328E-08
3.86988158E-03  9.88456698E-01  -8.29456354E-05  9.62618840E-07  3.42870950E-05  3.37885449E-08
3.87409324E-03  9.88545769E-01  -8.26115553E-05  9.62701364E-07  3.41586636E-05  3.36444098E-08
3.87830800E-03  9.88634387E-01  -8.22782295E-05  9.62784059E-07  3.40305298E-05  3.35007093E-08
3.88252504E-03  9.88722537E-01  -8.19457242E-05  9.62866907E-07  3.39027185E-05  3.33574710E-08
3.88674524E-03  9.88810239E-01  -8.16139693E-05  9.62949925E-07  3.37752028E-05  3.32146638E-08
3.89096819E-03  9.88897485E-01  -8.12829988E-05  9.63033101E-07  3.36479953E-05  3.30723015E-08
3.89519383E-03  9.88984277E-01  -8.09528181E-05  9.63116432E-07  3.35210980E-05  3.29303855E-08
3.89942189E-03  9.89070609E-01  -8.06234479E-05  9.63199913E-07  3.33945186E-05  3.27889240E-08
3.90365252E-03  9.89156487E-01  -8.02948782E-05  9.63283543E-07  3.32682529E-05  3.26479116E-08
3.90788570E-03  9.89241911E-01  -7.99671092E-05  9.63367320E-07  3.31423008E-05  3.25073476E-08
3.91212146E-03  9.89326884E-01  -7.96401410E-05  9.63451243E-07  3.30166622E-05  3.23672311E-08
3.91635973E-03  9.89411406E-01  -7.93139780E-05  9.63535309E-07  3.28913384E-05  3.22275633E-08
3.92060090E-03  9.89495485E-01  -7.89885910E-05  9.63619524E-07  3.27663181E-05  3.20883306E-08
3.92484481E-03  9.89579121E-01  -7.86639936E-05  9.63703882E-07  3.26416061E-05  3.19495382E-08
3.92909148E-03  9.89662315E-01  -7.83401843E-05  9.63788382E-07  3.25172018E-05  3.18111844E-08
3.93334115E-03  9.89745072E-01  -7.80171450E-05  9.63873027E-07  3.23930979E-05  3.16732607E-08
3.93759331E-03  9.89827386E-01  -7.76949157E-05  9.63957804E-07  3.22693095E-05  3.15357834E-08
3.94184848E-03  9.89909266E-01  -7.73734577E-05  9.64042724E-07  3.21458216E-05  3.13987351E-08
3.94610599E-03  9.89990702E-01  -7.70528208E-05  9.64127769E-07  3.20226530E-05  3.12621361E-08
3.95036668E-03  9.90071710E-01  -7.67329432E-05  9.64212956E-07  3.18997798E-05  3.11259594E-08
3.95462965E-03  9.90152276E-01  -7.64138931E-05  9.64298263E-07  3.17772279E-05  3.09902330E-08
3.95889587E-03  9.90232420E-01  -7.60955976E-05  9.64383710E-07  3.16549691E-05  3.08549252E-08
3.96316489E-03  9.90312133E-01  -7.57780919E-05  9.64469284E-07  3.15330168E-05  3.07200501E-08
3.96743637E-03  9.90391411E-01  -7.54614007E-05  9.64554977E-07  3.14113801E-05  3.05856173E-08
3.97171103E-03  9.90470269E-01  -7.51454713E-05  9.64640803E-07  3.12900386E-05  3.04516037E-08
3.97598800E-03  9.90548693E-01  -7.48303689E-05  9.64726741E-07  3.11690172E-05  3.03180361E-08
3.98026796E-03  9.90626695E-01  -7.45160435E-05  9.64812803E-07  3.10482963E-05  3.01848925E-08
3.98455110E-03  9.90704281E-01  -7.42024818E-05  9.64898991E-07  3.09278707E-05  3.00521663E-08
3.98883718E-03  9.90781448E-01  -7.38897022E-05  9.64985300E-07  3.08077472E-05  2.99198647E-08
3.99312625E-03  9.90858198E-01  -7.35777006E-05  9.65071727E-07  3.06879239E-05  2.97879851E-08
3.99741778E-03  9.90934523E-01  -7.32665168E-05  9.65158260E-07  3.05684161E-05  2.96565435E-08
4.00171169E-03  9.91010423E-01  -7.29561572E-05  9.65244896E-07  3.04492259E-05  2.95255416E-08
4.00600889E-03  9.91085915E-01  -7.26465550E-05  9.65331652E-07  3.03303274E-05  2.93949507E-08
4.01030845E-03  9.91160985E-01  -7.23377788E-05  9.65418506E-07  3.02117467E-05  2.92647987E-08
4.01461123E-03  9.91235649E-01  -7.20297668E-05  9.65505475E-07  3.00934600E-05  2.91350589E-08
4.01891690E-03  9.91309902E-01  -7.17225429E-05  9.65592550E-07  2.99754761E-05  2.90057405E-08
4.02322552E-03  9.91383748E-01  -7.14161039E-05  9.65679729E-07  2.98577936E-05  2.88768413E-08
4.02753686E-03  9.91457182E-01  -7.11104658E-05  9.65767008E-07  2.97404185E-05  2.87483673E-08
4.03185070E-03  9.91530204E-01  -7.08056448E-05  9.65854379E-07  2.96233568E-05  2.86203246E-08
4.03616774E-03  9.91602826E-01  -7.05015913E-05  9.65941855E-07  2.95065891E-05  2.84926915E-08
4.04048756E-03  9.91675042E-01  -7.01983362E-05  9.66029426E-07  2.93901272E-05  2.83654801E-08
4.04481033E-03  9.91746857E-01  -6.98958666E-05  9.66117093E-07  2.92739658E-05  2.82386844E-08
4.04913614E-03  9.91818274E-01  -6.95941779E-05  9.66204856E-07  2.91581031E-05  2.81123015E-08
4.05346518E-03  9.91889296E-01  -6.92932570E-05  9.66292718E-07  2.90425338E-05  2.79863252E-08
4.05779694E-03  9.91959917E-01  -6.89931394E-05  9.66380666E-07  2.89272712E-05  2.78607698E-08
4.06213194E-03  9.92030147E-01  -6.86937894E-05  9.66468708E-07  2.88123015E-05  2.77356193E-08
4.06646999E-03  9.92099983E-01  -6.83952215E-05  9.66556840E-07  2.86976300E-05  2.76108791E-08
4.07081013E-03  9.92169413E-01  -6.80975004E-05  9.66645041E-07  2.85832814E-05  2.74865755E-08
4.07515382E-03  9.92238459E-01  -6.78005274E-05  9.66733337E-07  2.84692175E-05  2.73626666E-08
4.07950069E-03  9.92307119E-01  -6.75043277E-05  9.66821719E-07  2.83554479E-05  2.72391620E-08
4.08385008E-03  9.92375382E-01  -6.72089467E-05  9.66910173E-07  2.82419898E-05  2.71160799E-08
4.08820302E-03  9.92443267E-01  -6.69143147E-05  9.66998718E-07  2.81288161E-05  2.69933906E-08
4.09255882E-03  9.92510763E-01  -6.66204791E-05  9.67087338E-07  2.80159449E-05  2.68711131E-08
4.09691709E-03  9.92577867E-01  -6.63274662E-05  9.67176022E-07  2.79033862E-05  2.67492574E-08
4.10127867E-03  9.92644591E-01  -6.60352200E-05  9.67264787E-07  2.77911180E-05  2.66277997E-08
4.10564330E-03  9.92710935E-01  -6.57437576E-05  9.67353626E-07  2.76791470E-05  2.65067462E-08
4.11001079E-03  9.92776895E-01  -6.54530921E-05  9.67442532E-07  2.75674779E-05  2.63861017E-08
4.11438175E-03  9.92842483E-01  -6.51631840E-05  9.67531517E-07  2.74560952E-05  2.62658490E-08
4.11875528E-03  9.92907686E-01  -6.48740925E-05  9.67620560E-07  2.73450217E-05  2.61460120E-08
4.12313179E-03  9.92972511E-01  -6.45857910E-05  9.67709668E-07  2.72342468E-05  2.60265788E-08
4.12751196E-03  9.93036971E-01  -6.42982345E-05  9.67798854E-07  2.71237530E-05  2.59075302E-08
4.13189476E-03  9.93101051E-01  -6.40114917E-05  9.67888094E-07  2.70135666E-05  2.57888938E-08
4.13628122E-03  9.93164768E-01  -6.37254952E-05  9.67977407E-07  2.69036616E-05  2.56706410E-08
4.14066981E-03  9.93228099E-01  -6.34403455E-05  9.68066761E-07  2.67940761E-05  2.55528127E-08
4.14506183E-03  9.93291067E-01  -6.31559566E-05  9.68156180E-07  2.66847772E-05  2.54353726E-08
4.14945700E-03  9.93353667E-01  -6.28723481E-05  9.68245658E-07  2.65757721E-05  2.53183281E-08
4.15385535E-03  9.93415902E-01  -6.25895189E-05  9.68335192E-07  2.64670602E-05  2.52016779E-08
4.15825638E-03  9.93477766E-01  -6.23074997E-05  9.68424772E-07  2.63586531E-05  2.50854341E-08
4.16266092E-03  9.93539271E-01  -6.20262391E-05  9.68514412E-07  2.62505308E-05  2.49695748E-08
4.16706881E-03  9.93600417E-01  -6.17457460E-05  9.68604107E-07  2.61426967E-05  2.48541029E-08
4.17147995E-03  9.93661204E-01  -6.14660293E-05  9.68693853E-07  2.60351538E-05  2.47390214E-08
4.17589358E-03  9.93721622E-01  -6.11871352E-05  9.68783634E-07  2.59279200E-05  2.46243486E-08
4.18031062E-03  9.93781685E-01  -6.09090060E-05  9.68873466E-07  2.58209726E-05  2.45100601E-08
4.18473100E-03  9.93841393E-01  -6.06316473E-05  9.68963347E-07  2.57143138E-05  2.43961575E-08
4.18915443E-03  9.93900744E-01  -6.03550776E-05  9.69053268E-07  2.56079505E-05  2.42826476E-08
4.19358062E-03  9.93959735E-01  -6.00793136E-05  9.69143222E-07  2.55018888E-05  2.41695366E-08
4.19801021E-03  9.94018377E-01  -5.98043170E-05  9.69233220E-07  2.53961139E-05  2.40568082E-08
4.20244327E-03  9.94076670E-01  -5.95300829E-05  9.69323263E-07  2.52906238E-05  2.39444597E-08
4.20687857E-03  9.94134600E-01  -5.92566873E-05  9.69413323E-07  2.51854475E-05  2.38325214E-08
4.21131788E-03  9.94192193E-01  -5.89840220E-05  9.69503435E-07  2.50805431E-05  2.37209485E-08
4.21576106E-03  9.94249445E-01  -5.87120955E-05  9.69593593E-07  2.49759139E-05  2.36097437E-08
4.22020691E-03  9.94306345E-01  -5.84409816E-05  9.69683773E-07  2.48715879E-05  2.34989365E-08
4.22465551E-03  9.94362893E-01  -5.81706757E-05  9.69773974E-07  2.47675633E-05  2.33885245E-08
4.22910819E-03  9.94419108E-01  -5.79010959E-05  9.69864222E-07  2.46638085E-05  2.32784734E-08
4.23356368E-03  9.94474976E-01  -5.76323209E-05  9.69954488E-07  2.45603533E-05  2.31688147E-08
4.23802223E-03  9.94530500E-01  -5.73643346E-05  9.70044777E-07  2.44571917E-05  2.30595412E-08
4.24248475E-03  9.94585693E-01  -5.70970834E-05  9.70135105E-07  2.43543027E-05  2.29506304E-08
4.24695014E-03  9.94640542E-01  -5.68306324E-05  9.70225448E-07  2.42517111E-05  2.28421081E-08
4.25141936E-03  9.94695062E-01  -5.65649247E-05  9.70315825E-07  2.41493951E-05  2.27339505E-08
4.25589188E-03  9.94749245E-01  -5.62999924E-05  9.70406221E-07  2.40473667E-05  2.26261702E-08
4.26036701E-03  9.94803085E-01  -5.60358762E-05  9.70496623E-07  2.39456415E-05  2.25187828E-08
4.26484585E-03  9.94856598E-01  -5.57725113E-05  9.70587051E-07  2.38441943E-05  2.24117615E-08
4.26932793E-03  9.94909777E-01  -5.55099253E-05  9.70677493E-07  2.37430356E-05  2.23051168E-08
4.27381293E-03  9.94962621E-01  -5.52481364E-05  9.70767941E-07  2.36421723E-05  2.21988555E-08
4.27830194E-03  9.95015143E-01  -5.49870820E-05  9.70858416E-07  2.35415801E-05  2.20929515E-08
4.28279420E-03  9.95067337E-01  -5.47268060E-05  9.70948901E-07  2.34412757E-05  2.19874220E-08
4.28728923E-03  9.95119197E-01  -5.44673366E-05  9.71039385E-07  2.33412699E-05  2.18822777E-08
4.29178780E-03  9.95170733E-01  -5.42086283E-05  9.71129880E-07  2.32415450E-05  2.17774997E-08
4.29629030E-03  9.95221952E-01  -5.39506601E-05  9.71220395E-07  2.31420926E-05  2.16730787E-08
4.30079601E-03  9.95272846E-01  -5.36934730E-05  9.71310912E-07  2.30429286E-05  2.15690308E-08
4.30530451E-03  9.95323411E-01  -5.34370901E-05  9.71401421E-07  2.29440616E-05  2.14653647E-08
4.30981662E-03  9.95373659E-01  -5.31814655E-05  9.71491938E-07  2.28454737E-05  2.13620611E-08
4.31433214E-03  9.95423588E-01  -5.29266103E-05  9.71582456E-07  2.27471692E-05  2.12591240E-08
4.31885142E-03  9.95473202E-01  -5.26725048E-05  9.71672982E-07  2.26491402E-05  2.11565448E-08
4.32337399E-03  9.95522499E-01  -5.24191761E-05  9.71763503E-07  2.25513972E-05  2.10543337E-08
4.32790012E-03  9.95571481E-01  -5.21666081E-05  9.71854025E-07  2.24539336E-05  2.09524838E-08
4.33242940E-03  9.95620147E-01  -5.19148247E-05  9.71944537E-07  2.23567586E-05  2.08510040E-08
4.33696228E-03  9.95668501E-01  -5.16637995E-05  9.72035046E-07  2.22598619E-05  2.07498830E-08
4.34149817E-03  9.95716539E-01  -5.14135664E-05  9.72125539E-07  2.21632564E-05  2.06491340E-08
4.34603805E-03  9.95764272E-01  -5.11640709E-05  9.72216035E-07  2.20669209E-05  2.05487343E-08
4.35058165E-03  9.95811698E-01  -5.09153281E-05  9.72306525E-07  2.19708611E-05  2.04486895E-08
4.35512827E-03  9.95858812E-01  -5.06673756E-05  9.72396996E-07  2.18750914E-05  2.03490141E-08
4.35967875E-03  9.95905623E-01  -5.04201686E-05  9.72487461E-07  2.17795944E-05  2.02496894E-08
4.36423207E-03  9.95952121E-01  -5.01737614E-05  9.72577899E-07  2.16843909E-05  2.01507368E-08
4.36878987E-03  9.95998326E-01  -4.99280658E-05  9.72668341E-07  2.15894466E-05  2.00521201E-08
4.37335112E-03  9.96044226E-01  -4.96831378E-05  9.72758764E-07  2.14947832E-05  1.99538614E-08
4.37791624E-03  9.96089829E-01  -4.94389544E-05  9.72849177E-07  2.14003915E-05  1.98559507E-08
4.38248458E-03  9.96135127E-01  -4.91955501E-05  9.72939564E-07  2.13062848E-05  1.97584014E-08
4.38705624E-03  9.96180124E-01  -4.89529200E-05  9.73029925E-07  2.12124610E-05  1.96612109E-08
4.39163095E-03  9.96224818E-01  -4.87110782E-05  9.73120254E-07  2.11189255E-05  1.95643843E-08
4.39620963E-03  9.96269219E-01  -4.84699751E-05  9.73210568E-07  2.10256589E-05  1.94679010E-08
4.40079182E-03  9.96313324E-01  -4.82296360E-05  9.73300856E-07  2.09326710E-05  1.93717708E-08
4.40537726E-03  9.96357131E-01  -4.79900732E-05  9.73391111E-07  2.08399663E-05  1.92759978E-08
4.40996629E-03  9.96400645E-01  -4.77512697E-05  9.73481338E-07  2.07475382E-05  1.91805748E-08
4.41455967E-03  9.96443873E-01  -4.75131857E-05  9.73571551E-07  2.06553711E-05  1.90854853E-08
4.41915653E-03  9.96486810E-01  -4.72758662E-05  9.73661731E-07  2.05634824E-05  1.89907467E-08
4.42375668E-03  9.96529454E-01  -4.70393214E-05  9.73751873E-07  2.04718758E-05  1.88963626E-08
4.42836049E-03  9.96571810E-01  -4.68035315E-05  9.73841982E-07  2.03805435E-05  1.88023244E-08
4.43296864E-03  9.96613885E-01  -4.65684615E-05  9.73932071E-07  2.02894720E-05  1.87086176E-08
4.43757962E-03  9.96655666E-01  -4.63341889E-05  9.74022108E-07  2.01986911E-05  1.86152727E-08
4.44219503E-03  9.96697170E-01  -4.61006320E-05  9.74112124E-07  2.01081689E-05  1.85222564E-08
4.44681408E-03  9.96738389E-01  -4.58678311E-05  9.74202100E-07  2.00179212E-05  1.84295844E-08
4.45143613E-03  9.96779320E-01  -4.56358177E-05  9.74292024E-07  1.99279598E-05  1.83372686E-08
4.45606213E-03  9.96819971E-01  -4.54045445E-05  9.74381912E-07  1.98382664E-05  1.82452895E-08
4.46069205E-03  9.96860345E-01  -4.51740121E-05  9.74471762E-07  1.97488411E-05  1.81536470E-08
4.46532531E-03  9.96900436E-01  -4.49442498E-05  9.74561561E-07  1.96596952E-05  1.80623522E-08
4.46996227E-03  9.96940249E-01  -4.47152393E-05  9.74651316E-07  1.95708215E-05  1.79713972E-08
4.47460354E-03  9.96979791E-01  -4.44869502E-05  9.74741035E-07  1.94822080E-05  1.78807694E-08
4.47924878E-03  9.97019059E-01  -4.42594001E-05  9.74830712E-07  1.93938615E-05  1.77904753E-08
4.48389739E-03  9.97058049E-01  -4.40326173E-05  9.74920333E-07  1.93057928E-05  1.77005256E-08
4.48854994E-03  9.97096768E-01  -4.38065743E-05  9.75009907E-07  1.92179912E-05  1.76109089E-08
4.49320595E-03  9.97135212E-01  -4.35812937E-05  9.75099424E-07  1.91304654E-05  1.75216336E-08
4.49786520E-03  9.97173381E-01  -4.33567858E-05  9.75188879E-07  1.90432192E-05  1.74327032E-08
4.50252960E-03  9.97211291E-01  -4.31329595E-05  9.75278305E-07  1.89562171E-05  1.73440812E-08
4.50719679E-03  9.97248924E-01  -4.29099268E-05  9.75367658E-07  1.88695027E-05  1.72558114E-08
4.51186818E-03  9.97286293E-01  -4.26876204E-05  9.75456962E-07  1.87830497E-05  1.71678667E-08
4.51654306E-03  9.97323393E-01  -4.24660739E-05  9.75546201E-07  1.86968709E-05  1.70802598E-08
4.52122235E-03  9.97360233E-01  -4.22452433E-05  9.75635394E-07  1.86109491E-05  1.69929728E-08
4.52590441E-03  9.97396800E-01  -4.20252058E-05  9.75724506E-07  1.85253145E-05  1.69060357E-08
4.53059138E-03  9.97433112E-01  -4.18058612E-05  9.75813577E-07  1.84399278E-05  1.68194085E-08
4.53528213E-03  9.97469162E-01  -4.15872616E-05  9.75902583E-07  1.83548093E-05  1.67331112E-08
4.53997677E-03  9.97504952E-01  -4.13694017E-05  9.75991527E-07  1.82699568E-05  1.66471412E-08
4.54467507E-03  9.97540480E-01  -4.11522921E-05  9.76080401E-07  1.81853743E-05  1.65615023E-08
4.54937775E-03  9.97575754E-01  -4.09358994E-05  9.76169219E-07  1.81010487E-05  1.64761807E-08
4.55408426E-03  9.97610770E-01  -4.07202488E-05  9.76257967E-07  1.80169898E-05  1.63911859E-08
4.55879489E-03  9.97645531E-01  -4.05053265E-05  9.76346651E-07  1.79331921E-05  1.63065120E-08
4.56350972E-03  9.97680039E-01  -4.02911288E-05  9.76435271E-07  1.78496541E-05  1.62221571E-08
4.56822707E-03  9.97714283E-01  -4.00777318E-05  9.76523793E-07  1.77664054E-05  1.61381506E-08
4.57294923E-03  9.97748280E-01  -3.98650312E-05  9.76612258E-07  1.76834053E-05  1.60544509E-08
4.57767539E-03  9.97782026E-01  -3.96530631E-05  9.76700652E-07  1.76006676E-05  1.59710719E-08
4.58240617E-03  9.97815526E-01  -3.94418000E-05  9.76788982E-07  1.75181817E-05  1.58880022E-08
4.58714051E-03  9.97848774E-01  -3.92312891E-05  9.76877230E-07  1.74359658E-05  1.58052599E-08
4.59187887E-03  9.97881773E-01  -3.90215097E-05  9.76965400E-07  1.73540119E-05  1.57228364E-08
4.59662145E-03  9.97914526E-01  -3.88124522E-05  9.77053497E-07  1.72723160E-05  1.56407275E-08
4.60136697E-03  9.97947026E-01  -3.86041725E-05  9.77141494E-07  1.71909001E-05  1.55589547E-08
4.60611686E-03  9.97979284E-01  -3.83966075E-05  9.77229418E-07  1.71097393E-05  1.54774926E-08
4.61087159E-03  9.98011302E-01  -3.81897368E-05  9.77317274E-07  1.70288255E-05  1.53963330E-08
4.61562980E-03  9.98043074E-01  -3.79836189E-05  9.77405038E-07  1.69481817E-05  1.53154981E-08
4.62039262E-03  9.98074608E-01  -3.77782051E-05  9.77492727E-07  1.68677887E-05  1.52349686E-08
4.62515911E-03  9.98105898E-01  -3.75735353E-05  9.77580324E-07  1.67876620E-05  1.51547596E-08
4.62993013E-03  9.98136952E-01  -3.73695723E-05  9.77667844E-07  1.67077870E-05  1.50748560E-08
4.63470540E-03  9.98167768E-01  -3.71663280E-05  9.77755278E-07  1.66281683E-05  1.49952620E-08
4.63948441E-03  9.98198344E-01  -3.69638235E-05  9.77842618E-07  1.65488141E-05  1.49159856E-08
4.64426725E-03  9.98228682E-01  -3.67620544E-05  9.77929862E-07  1.64697227E-05  1.48370245E-08
4.64905423E-03  9.98258785E-01  -3.65610073E-05  9.78017016E-07  1.63908887E-05  1.47583730E-08
4.65384533E-03  9.98288653E-01  -3.63606830E-05  9.78104078E-07  1.63123124E-05  1.46800311E-08
4.65864124E-03  9.98318292E-01  -3.61610519E-05  9.78191059E-07  1.62339821E-05  1.46019866E-08
4.66344091E-03  9.98347697E-01  -3.59621579E-05  9.78277938E-07  1.61559150E-05  1.45242564E-08
4.66824456E-03  9.98376869E-01  -3.57639910E-05  9.78364718E-07  1.60781071E-05  1.44468361E-08
4.67305239E-03  9.98405811E-01  -3.55665424E-05  9.78451402E-07  1.60005550E-05  1.43697218E-08
4.67786417E-03  9.98434523E-01  -3.53698214E-05  9.78537984E-07  1.59232622E-05  1.42929167E-08
4.68268181E-03  9.98463017E-01  -3.51737501E-05  9.78624498E-07  1.58461980E-05  1.42163900E-08
