rho             ne              v_phi           Te              E_rho           Psi              
1.99431245E-02  9.84535835E-01  -3.14718875E-05  9.99762365E-07  1.58055352E-06  1.55849825E-08
2.00431245E-02  9.84690661E-01  -3.13065938E-05  9.99660785E-07  1.56439313E-06  1.54277369E-08
2.01431245E-02  9.84843930E-01  -3.11414681E-05  9.99560804E-07  1.54844023E-06  1.52720970E-08
2.02431245E-02  9.84995662E-01  -3.09765161E-05  9.99462404E-07  1.53269084E-06  1.51180421E-08
2.03431245E-02  9.85145875E-01  -3.08117433E-05  9.99365568E-07  1.51714110E-06  1.49655521E-08
2.04431245E-02  9.85294589E-01  -3.06471555E-05  9.99270279E-07  1.50178723E-06  1.48146073E-08
2.05431245E-02  9.85441822E-01  -3.04827583E-05  9.99176520E-07  1.48662557E-06  1.46651883E-08
2.06431245E-02  9.85587592E-01  -3.03185573E-05  9.99084274E-07  1.47165254E-06  1.45172759E-08
2.07431245E-02  9.85731916E-01  -3.01545580E-05  9.98993526E-07  1.45686464E-06  1.43708516E-08
2.08431245E-02  9.85874813E-01  -2.99907660E-05  9.98904258E-07  1.44225848E-06  1.42258969E-08
2.09431245E-02  9.86016299E-01  -2.98271869E-05  9.98816455E-07  1.42783073E-06  1.40823940E-08
2.10431245E-02  9.86156391E-01  -2.96638262E-05  9.98730100E-07  1.41357816E-06  1.39403250E-08
2.11431245E-02  9.86295106E-01  -2.95006894E-05  9.98645180E-07  1.39949761E-06  1.37996726E-08
2.12431245E-02  9.86432460E-01  -2.93377820E-05  9.98561677E-07  1.38558600E-06  1.36604198E-08
2.13431245E-02  9.86568469E-01  -2.91751094E-05  9.98479577E-07  1.37184034E-06  1.35225499E-08
2.14431245E-02  9.86703148E-01  -2.90126772E-05  9.98398866E-07  1.35825768E-06  1.33860463E-08
2.15431245E-02  9.86836514E-01  -2.88504906E-05  9.98319527E-07  1.34483518E-06  1.32508930E-08
2.16431245E-02  9.86968580E-01  -2.86885550E-05  9.98241547E-07  1.33157003E-06  1.31170740E-08
2.17431245E-02  9.87099362E-01  -2.85268759E-05  9.98164912E-07  1.31845952E-06  1.29845738E-08
2.18431245E-02  9.87228875E-01  -2.83654585E-05  9.98089606E-07  1.30550099E-06  1.28533771E-08
2.19431245E-02  9.87357132E-01  -2.82043082E-05  9.98015616E-07  1.29269185E-06  1.27234686E-08
2.20431245E-02  9.87484149E-01  -2.80434301E-05  9.97942929E-07  1.28002956E-06  1.25948338E-08
2.21431245E-02  9.87609939E-01  -2.78828296E-05  9.97871529E-07  1.26751164E-06  1.24674579E-08
2.22431245E-02  9.87734515E-01  -2.77225118E-05  9.97801404E-07  1.25513569E-06  1.23413267E-08
2.23431245E-02  9.87857891E-01  -2.75624820E-05  9.97732541E-07  1.24289933E-06  1.22164261E-08
2.24431245E-02  9.87980081E-01  -2.74027452E-05  9.97664925E-07  1.23080028E-06  1.20927423E-08
2.25431245E-02  9.88101097E-01  -2.72433066E-05  9.97598544E-07  1.21883627E-06  1.19702616E-08
2.26431245E-02  9.88220952E-01  -2.70841712E-05  9.97533385E-07  1.20700512E-06  1.18489706E-08
2.27431245E-02  9.88339659E-01  -2.69253441E-05  9.97469435E-07  1.19530466E-06  1.17288562E-08
2.28431245E-02  9.88457230E-01  -2.67668303E-05  9.97406682E-07  1.18373281E-06  1.16099054E-08
2.29431245E-02  9.88573677E-01  -2.66086348E-05  9.97345112E-07  1.17228751E-06  1.14921054E-08
2.30431245E-02  9.88689012E-01  -2.64507624E-05  9.97284713E-07  1.16096675E-06  1.13754437E-08
2.31431245E-02  9.88803248E-01  -2.62932181E-05  9.97225473E-07  1.14976857E-06  1.12599080E-08
2.32431245E-02  9.88916395E-01  -2.61360068E-05  9.97167380E-07  1.13869107E-06  1.11454860E-08
2.33431245E-02  9.89028465E-01  -2.59791332E-05  9.97110422E-07  1.12773237E-06  1.10321658E-08
2.34431245E-02  9.89139470E-01  -2.58226022E-05  9.97054586E-07  1.11689063E-06  1.09199356E-08
2.35431245E-02  9.89249421E-01  -2.56664185E-05  9.96999861E-07  1.10616406E-06  1.08087838E-08
2.36431245E-02  9.89358328E-01  -2.55105868E-05  9.96946235E-07  1.09555092E-06  1.06986990E-08
2.37431245E-02  9.89466203E-01  -2.53551117E-05  9.96893697E-07  1.08504949E-06  1.05896699E-08
2.38431245E-02  9.89573056E-01  -2.51999980E-05  9.96842235E-07  1.07465810E-06  1.04816855E-08
2.39431245E-02  9.89678897E-01  -2.50452501E-05  9.96791838E-07  1.06437511E-06  1.03747347E-08
2.40431245E-02  9.89783737E-01  -2.48908726E-05  9.96742494E-07  1.05419891E-06  1.02688069E-08
2.41431245E-02  9.89887586E-01  -2.47368701E-05  9.96694192E-07  1.04412794E-06  1.01638914E-08
2.42431245E-02  9.89990454E-01  -2.45832469E-05  9.96646921E-07  1.03416066E-06  1.00599778E-08
2.43431245E-02  9.90092351E-01  -2.44300076E-05  9.96600671E-07  1.02429556E-06  9.95705587E-09
2.44431245E-02  9.90193287E-01  -2.42771564E-05  9.96555430E-07  1.01453119E-06  9.85511537E-09
2.45431245E-02  9.90293271E-01  -2.41246977E-05  9.96511187E-07  1.00486610E-06  9.75414632E-09
2.46431245E-02  9.90392313E-01  -2.39726359E-05  9.96467932E-07  9.95298879E-07  9.65413888E-09
2.47431245E-02  9.90490421E-01  -2.38209750E-05  9.96425654E-07  9.85828150E-07  9.55508333E-09
2.48431245E-02  9.90587606E-01  -2.36697194E-05  9.96384344E-07  9.76452564E-07  9.45697008E-09
2.49431245E-02  9.90683877E-01  -2.35188732E-05  9.96343989E-07  9.67170797E-07  9.35978969E-09
2.50431245E-02  9.90779241E-01  -2.33684405E-05  9.96304581E-07  9.57981555E-07  9.26353284E-09
2.51431245E-02  9.90873709E-01  -2.32184254E-05  9.96266108E-07  9.48883571E-07  9.16819034E-09
2.52431245E-02  9.90967289E-01  -2.30688319E-05  9.96228561E-07  9.39875600E-07  9.07375312E-09
2.53431245E-02  9.91059989E-01  -2.29196639E-05  9.96191930E-07  9.30956428E-07  8.98021226E-09
2.54431245E-02  9.91151819E-01  -2.27709255E-05  9.96156204E-07  9.22124861E-07  8.88755892E-09
2.55431245E-02  9.91242785E-01  -2.26226204E-05  9.96121374E-07  9.13379731E-07  8.79578440E-09
2.56431245E-02  9.91332898E-01  -2.24747525E-05  9.96087429E-07  9.04719895E-07  8.70488013E-09
2.57431245E-02  9.91422164E-01  -2.23273256E-05  9.96054361E-07  8.96144230E-07  8.61483762E-09
2.58431245E-02  9.91510592E-01  -2.21803435E-05  9.96022159E-07  8.87651637E-07  8.52564851E-09
2.59431245E-02  9.91598190E-01  -2.20338098E-05  9.95990815E-07  8.79241038E-07  8.43730456E-09
2.60431245E-02  9.91684965E-01  -2.18877282E-05  9.95960317E-07  8.70911378E-07  8.34979761E-09
2.61431245E-02  9.91770926E-01  -2.17421023E-05  9.95930658E-07  8.62661620E-07  8.26311962E-09
2.62431245E-02  9.91856080E-01  -2.15969356E-05  9.95901827E-07  8.54490750E-07  8.17726266E-09
2.63431245E-02  9.91940435E-01  -2.14522317E-05  9.95873815E-07  8.46397771E-07  8.09221887E-09
2.64431245E-02  9.92023998E-01  -2.13079939E-05  9.95846613E-07  8.38381708E-07  8.00798054E-09
2.65431245E-02  9.92106776E-01  -2.11642258E-05  9.95820212E-07  8.30441602E-07  7.92454000E-09
2.66431245E-02  9.92188778E-01  -2.10209306E-05  9.95794603E-07  8.22576516E-07  7.84188972E-09
2.67431245E-02  9.92270009E-01  -2.08781117E-05  9.95769777E-07  8.14785526E-07  7.76002223E-09
2.68431245E-02  9.92350477E-01  -2.07357724E-05  9.95745725E-07  8.07067730E-07  7.67893017E-09
2.69431245E-02  9.92430190E-01  -2.05939158E-05  9.95722438E-07  7.99422240E-07  7.59860627E-09
2.70431245E-02  9.92509154E-01  -2.04525451E-05  9.95699906E-07  7.91848186E-07  7.51904334E-09
2.71431245E-02  9.92587376E-01  -2.03116634E-05  9.95678123E-07  7.84344714E-07  7.44023428E-09
2.72431245E-02  9.92664862E-01  -2.01712738E-05  9.95657078E-07  7.76910986E-07  7.36217207E-09
2.73431245E-02  9.92741620E-01  -2.00313793E-05  9.95636763E-07  7.69546179E-07  7.28484979E-09
2.74431245E-02  9.92817657E-01  -1.98919830E-05  9.95617169E-07  7.62249486E-07  7.20826057E-09
2.75431245E-02  9.92892978E-01  -1.97530876E-05  9.95598289E-07  7.55020113E-07  7.13239765E-09
2.76431245E-02  9.92967590E-01  -1.96146960E-05  9.95580113E-07  7.47857282E-07  7.05725433E-09
2.77431245E-02  9.93041499E-01  -1.94768112E-05  9.95562634E-07  7.40760229E-07  6.98282400E-09
2.78431245E-02  9.93114713E-01  -1.93394358E-05  9.95545842E-07  7.33728203E-07  6.90910011E-09
2.79431245E-02  9.93187237E-01  -1.92025725E-05  9.95529730E-07  7.26760466E-07  6.83607621E-09
2.80431245E-02  9.93259077E-01  -1.90662242E-05  9.95514290E-07  7.19856294E-07  6.76374590E-09
2.81431245E-02  9.93330239E-01  -1.89303932E-05  9.95499512E-07  7.13014975E-07  6.69210286E-09
2.82431245E-02  9.93400731E-01  -1.87950823E-05  9.95485391E-07  7.06235812E-07  6.62114084E-09
2.83431245E-02  9.93470556E-01  -1.86602940E-05  9.95471916E-07  6.99518115E-07  6.55085365E-09
2.84431245E-02  9.93539723E-01  -1.85260307E-05  9.95459081E-07  6.92861212E-07  6.48123519E-09
2.85431245E-02  9.93608235E-01  -1.83922948E-05  9.95446877E-07  6.86264439E-07  6.41227940E-09
2.86431245E-02  9.93676100E-01  -1.82590888E-05  9.95435296E-07  6.79727142E-07  6.34398032E-09
2.87431245E-02  9.93743323E-01  -1.81264149E-05  9.95424331E-07  6.73248683E-07  6.27633201E-09
2.88431245E-02  9.93809909E-01  -1.79942754E-05  9.95413975E-07  6.66828431E-07  6.20932864E-09
2.89431245E-02  9.93875865E-01  -1.78626726E-05  9.95404218E-07  6.60465765E-07  6.14296441E-09
2.90431245E-02  9.93941195E-01  -1.77316086E-05  9.95395055E-07  6.54160079E-07  6.07723359E-09
2.91431245E-02  9.94005906E-01  -1.76010855E-05  9.95386476E-07  6.47910771E-07  6.01213051E-09
2.92431245E-02  9.94070003E-01  -1.74711055E-05  9.95378475E-07  6.41717255E-07  5.94764957E-09
2.93431245E-02  9.94133490E-01  -1.73416705E-05  9.95371044E-07  6.35578949E-07  5.88378522E-09
2.94431245E-02  9.94196375E-01  -1.72127825E-05  9.95364175E-07  6.29495285E-07  5.82053196E-09
2.95431245E-02  9.94258660E-01  -1.70844435E-05  9.95357862E-07  6.23465701E-07  5.75788436E-09
2.96431245E-02  9.94320353E-01  -1.69566553E-05  9.95352097E-07  6.17489646E-07  5.69583704E-09
2.97431245E-02  9.94381459E-01  -1.68294198E-05  9.95346873E-07  6.11566578E-07  5.63438467E-09
2.98431245E-02  9.94441981E-01  -1.67027388E-05  9.95342182E-07  6.05695961E-07  5.57352197E-09
2.99431245E-02  9.94501926E-01  -1.65766139E-05  9.95338018E-07  5.99877271E-07  5.51324374E-09
3.00431245E-02  9.94561299E-01  -1.64510469E-05  9.95334373E-07  5.94109990E-07  5.45354481E-09
3.01431245E-02  9.94620104E-01  -1.63260394E-05  9.95331240E-07  5.88393608E-07  5.39442005E-09
3.02431245E-02  9.94678346E-01  -1.62015929E-05  9.95328612E-07  5.82727623E-07  5.33586440E-09
3.03431245E-02  9.94736031E-01  -1.60777092E-05  9.95326483E-07  5.77111543E-07  5.27787286E-09
3.04431245E-02  9.94793162E-01  -1.59543895E-05  9.95324845E-07  5.71544881E-07  5.22044045E-09
3.05431245E-02  9.94849746E-01  -1.58316354E-05  9.95323691E-07  5.66027157E-07  5.16356225E-09
3.06431245E-02  9.94905786E-01  -1.57094483E-05  9.95323015E-07  5.60557900E-07  5.10723340E-09
3.07431245E-02  9.94961288E-01  -1.55878295E-05  9.95322810E-07  5.55136646E-07  5.05144907E-09
3.08431245E-02  9.95016256E-01  -1.54667803E-05  9.95323070E-07  5.49762936E-07  4.99620449E-09
3.09431245E-02  9.95070694E-01  -1.53463020E-05  9.95323786E-07  5.44436320E-07  4.94149491E-09
3.10431245E-02  9.95124608E-01  -1.52263958E-05  9.95324954E-07  5.39156353E-07  4.88731567E-09
3.11431245E-02  9.95178001E-01  -1.51070628E-05  9.95326566E-07  5.33922598E-07  4.83366210E-09
3.12431245E-02  9.95230879E-01  -1.49883042E-05  9.95328616E-07  5.28734622E-07  4.78052962E-09
3.13431245E-02  9.95283245E-01  -1.48701210E-05  9.95331098E-07  5.23592000E-07  4.72791367E-09
3.14431245E-02  9.95335105E-01  -1.47525143E-05  9.95334004E-07  5.18494313E-07  4.67580972E-09
3.15431245E-02  9.95386462E-01  -1.46354850E-05  9.95337329E-07  5.13441147E-07  4.62421332E-09
3.16431245E-02  9.95437321E-01  -1.45190340E-05  9.95341066E-07  5.08432094E-07  4.57312002E-09
3.17431245E-02  9.95487686E-01  -1.44031623E-05  9.95345209E-07  5.03466753E-07  4.52252545E-09
3.18431245E-02  9.95537561E-01  -1.42878706E-05  9.95349752E-07  4.98544727E-07  4.47242523E-09
3.19431245E-02  9.95586951E-01  -1.41731599E-05  9.95354689E-07  4.93665625E-07  4.42281507E-09
3.20431245E-02  9.95635860E-01  -1.40590307E-05  9.95360012E-07  4.88829061E-07  4.37369069E-09
3.21431245E-02  9.95684292E-01  -1.39454839E-05  9.95365718E-07  4.84034655E-07  4.32504785E-09
3.22431245E-02  9.95732250E-01  -1.38325201E-05  9.95371798E-07  4.79282030E-07  4.27688236E-09
3.23431245E-02  9.95779740E-01  -1.37201398E-05  9.95378248E-07  4.74570818E-07  4.22919007E-09
3.24431245E-02  9.95826765E-01  -1.36083438E-05  9.95385061E-07  4.69900651E-07  4.18196683E-09
3.25431245E-02  9.95873330E-01  -1.34971324E-05  9.95392232E-07  4.65271169E-07  4.13520858E-09
3.26431245E-02  9.95919437E-01  -1.33865063E-05  9.95399754E-07  4.60682017E-07  4.08891125E-09
3.27431245E-02  9.95965091E-01  -1.32764657E-05  9.95407622E-07  4.56132842E-07  4.04307084E-09
3.28431245E-02  9.96010297E-01  -1.31670112E-05  9.95415830E-07  4.51623297E-07  3.99768336E-09
3.29431245E-02  9.96055057E-01  -1.30581430E-05  9.95424373E-07  4.47153040E-07  3.95274487E-09
3.30431245E-02  9.96099376E-01  -1.29498616E-05  9.95433244E-07  4.42721733E-07  3.90825146E-09
3.31431245E-02  9.96143257E-01  -1.28421671E-05  9.95442437E-07  4.38329040E-07  3.86419924E-09
3.32431245E-02  9.96186705E-01  -1.27350598E-05  9.95451949E-07  4.33974633E-07  3.82058437E-09
3.33431245E-02  9.96229722E-01  -1.26285398E-05  9.95461772E-07  4.29658184E-07  3.77740305E-09
3.34431245E-02  9.96272314E-01  -1.25226074E-05  9.95471901E-07  4.25379373E-07  3.73465148E-09
3.35431245E-02  9.96314482E-01  -1.24172626E-05  9.95482331E-07  4.21137880E-07  3.69232593E-09
3.36431245E-02  9.96356232E-01  -1.23125055E-05  9.95493057E-07  4.16933391E-07  3.65042267E-09
3.37431245E-02  9.96397566E-01  -1.22083361E-05  9.95504073E-07  4.12765597E-07  3.60893803E-09
3.38431245E-02  9.96438489E-01  -1.21047544E-05  9.95515373E-07  4.08634189E-07  3.56786834E-09
3.39431245E-02  9.96479003E-01  -1.20017604E-05  9.95526953E-07  4.04538864E-07  3.52720999E-09
3.40431245E-02  9.96519113E-01  -1.18993539E-05  9.95538807E-07  4.00479323E-07  3.48695938E-09
3.41431245E-02  9.96558822E-01  -1.17975348E-05  9.95550931E-07  3.96455269E-07  3.44711294E-09
3.42431245E-02  9.96598132E-01  -1.16963029E-05  9.95563318E-07  3.92466409E-07  3.40766715E-09
3.43431245E-02  9.96637049E-01  -1.15956580E-05  9.95575964E-07  3.88512452E-07  3.36861850E-09
3.44431245E-02  9.96675575E-01  -1.14955999E-05  9.95588863E-07  3.84593113E-07  3.32996350E-09
3.45431245E-02  9.96713713E-01  -1.13961283E-05  9.95602012E-07  3.80708109E-07  3.29169873E-09
3.46431245E-02  9.96751467E-01  -1.12972428E-05  9.95615404E-07  3.76857157E-07  3.25382075E-09
3.47431245E-02  9.96788841E-01  -1.11989430E-05  9.95629035E-07  3.73039983E-07  3.21632617E-09
3.48431245E-02  9.96825837E-01  -1.11012287E-05  9.95642900E-07  3.69256311E-07  3.17921163E-09
3.49431245E-02  9.96862459E-01  -1.10040993E-05  9.95656994E-07  3.65505869E-07  3.14247380E-09
3.50431245E-02  9.96898710E-01  -1.09075543E-05  9.95671313E-07  3.61788390E-07  3.10610936E-09
3.51431245E-02  9.96934593E-01  -1.08115933E-05  9.95685851E-07  3.58103608E-07  3.07011503E-09
3.52431245E-02  9.96970112E-01  -1.07162157E-05  9.95700603E-07  3.54451261E-07  3.03448756E-09
3.53431245E-02  9.97005269E-01  -1.06214209E-05  9.95715566E-07  3.50831087E-07  2.99922371E-09
3.54431245E-02  9.97040069E-01  -1.05272083E-05  9.95730735E-07  3.47242829E-07  2.96432028E-09
3.55431245E-02  9.97074514E-01  -1.04335773E-05  9.95746104E-07  3.43686234E-07  2.92977409E-09
3.56431245E-02  9.97108606E-01  -1.03405271E-05  9.95761670E-07  3.40161048E-07  2.89558198E-09
3.57431245E-02  9.97142350E-01  -1.02480570E-05  9.95777427E-07  3.36667021E-07  2.86174084E-09
3.58431245E-02  9.97175748E-01  -1.01561663E-05  9.95793372E-07  3.33203907E-07  2.82824755E-09
3.59431245E-02  9.97208804E-01  -1.00648541E-05  9.95809501E-07  3.29771461E-07  2.79509904E-09
3.60431245E-02  9.97241519E-01  -9.97411977E-06  9.95825807E-07  3.26369439E-07  2.76229224E-09
3.61431245E-02  9.97273898E-01  -9.88396230E-06  9.95842288E-07  3.22997603E-07  2.72982414E-09
3.62431245E-02  9.97305944E-01  -9.79438085E-06  9.95858939E-07  3.19655714E-07  2.69769172E-09
3.63431245E-02  9.97337658E-01  -9.70537449E-06  9.95875756E-07  3.16343537E-07  2.66589201E-09
3.64431245E-02  9.97369045E-01  -9.61694227E-06  9.95892734E-07  3.13060838E-07  2.63442203E-09
3.65431245E-02  9.97400107E-01  -9.52908321E-06  9.95909870E-07  3.09807387E-07  2.60327887E-09
3.66431245E-02  9.97430846E-01  -9.44179628E-06  9.95927158E-07  3.06582953E-07  2.57245959E-09
3.67431245E-02  9.97461267E-01  -9.35508046E-06  9.95944596E-07  3.03387311E-07  2.54196131E-09
3.68431245E-02  9.97491371E-01  -9.26893465E-06  9.95962180E-07  3.00220236E-07  2.51178117E-09
3.69431245E-02  9.97521161E-01  -9.18335776E-06  9.95979904E-07  2.97081504E-07  2.48191632E-09
3.70431245E-02  9.97550641E-01  -9.09834864E-06  9.95997765E-07  2.93970895E-07  2.45236394E-09
3.71431245E-02  9.97579812E-01  -9.01390614E-06  9.96015759E-07  2.90888190E-07  2.42312121E-09
3.72431245E-02  9.97608678E-01  -8.93002905E-06  9.96033883E-07  2.87833172E-07  2.39418538E-09
3.73431245E-02  9.97637242E-01  -8.84671616E-06  9.96052132E-07  2.84805627E-07  2.36555366E-09
3.74431245E-02  9.97665506E-01  -8.76396621E-06  9.96070503E-07  2.81805340E-07  2.33722334E-09
3.75431245E-02  9.97693472E-01  -8.68177793E-06  9.96088992E-07  2.78832101E-07  2.30919169E-09
3.76431245E-02  9.97721145E-01  -8.60015000E-06  9.96107595E-07  2.75885701E-07  2.28145603E-09
3.77431245E-02  9.97748525E-01  -8.51908110E-06  9.96126309E-07  2.72965931E-07  2.25401367E-09
3.78431245E-02  9.97775616E-01  -8.43856986E-06  9.96145129E-07  2.70072585E-07  2.22686196E-09
3.79431245E-02  9.97802420E-01  -8.35861490E-06  9.96164052E-07  2.67205459E-07  2.19999828E-09
3.80431245E-02  9.97828940E-01  -8.27921479E-06  9.96183076E-07  2.64364352E-07  2.17342000E-09
3.81431245E-02  9.97855179E-01  -8.20036812E-06  9.96202195E-07  2.61549061E-07  2.14712454E-09
3.82431245E-02  9.97881139E-01  -8.12207340E-06  9.96221407E-07  2.58759387E-07  2.12110933E-09
3.83431245E-02  9.97906822E-01  -8.04432915E-06  9.96240708E-07  2.55995133E-07  2.09537182E-09
3.84431245E-02  9.97932231E-01  -7.96713386E-06  9.96260095E-07  2.53256103E-07  2.06990947E-09
3.85431245E-02  9.97957369E-01  -7.89048598E-06  9.96279564E-07  2.50542103E-07  2.04471976E-09
3.86431245E-02  9.97982238E-01  -7.81438395E-06  9.96299113E-07  2.47852938E-07  2.01980022E-09
3.87431245E-02  9.98006841E-01  -7.73882620E-06  9.96318737E-07  2.45188419E-07  1.99514836E-09
3.88431245E-02  9.98031179E-01  -7.66381110E-06  9.96338434E-07  2.42548354E-07  1.97076172E-09
3.89431245E-02  9.98055256E-01  -7.58933702E-06  9.96358200E-07  2.39932556E-07  1.94663788E-09
3.90431245E-02  9.98079073E-01  -7.51540232E-06  9.96378032E-07  2.37340837E-07  1.92277441E-09
3.91431245E-02  9.98102633E-01  -7.44200531E-06  9.96397927E-07  2.34773012E-07  1.89916891E-09
3.92431245E-02  9.98125939E-01  -7.36914429E-06  9.96417882E-07  2.32228897E-07  1.87581901E-09
3.93431245E-02  9.98148993E-01  -7.29681755E-06  9.96437894E-07  2.29708309E-07  1.85272235E-09
3.94431245E-02  9.98171797E-01  -7.22502334E-06  9.96457959E-07  2.27211066E-07  1.82987657E-09
3.95431245E-02  9.98194353E-01  -7.15375990E-06  9.96478076E-07  2.24736989E-07  1.80727936E-09
3.96431245E-02  9.98216664E-01  -7.08302544E-06  9.96498240E-07  2.22285898E-07  1.78492841E-09
3.97431245E-02  9.98238731E-01  -7.01281817E-06  9.96518449E-07  2.19857617E-07  1.76282142E-09
3.98431245E-02  9.98260558E-01  -6.94313625E-06  9.96538700E-07  2.17451969E-07  1.74095613E-09
3.99431245E-02  9.98282147E-01  -6.87397786E-06  9.96558990E-07  2.15068779E-07  1.71933028E-09
4.00431245E-02  9.98303499E-01  -6.80534112E-06  9.96579317E-07  2.12707874E-07  1.69794163E-09
4.01431245E-02  9.98324617E-01  -6.73722416E-06  9.96599677E-07  2.10369081E-07  1.67678797E-09
4.02431245E-02  9.98345503E-01  -6.66962508E-06  9.96620068E-07  2.08052230E-07  1.65586708E-09
4.03431245E-02  9.98366159E-01  -6.60254196E-06  9.96640487E-07  2.05757150E-07  1.63517680E-09
4.04431245E-02  9.98386588E-01  -6.53597288E-06  9.96660932E-07  2.03483673E-07  1.61471493E-09
4.05431245E-02  9.98406791E-01  -6.46991587E-06  9.96681399E-07  2.01231632E-07  1.59447935E-09
4.06431245E-02  9.98426771E-01  -6.40436897E-06  9.96701887E-07  1.99000859E-07  1.57446790E-09
4.07431245E-02  9.98446529E-01  -6.33933019E-06  9.96722392E-07  1.96791190E-07  1.55467847E-09
4.08431245E-02  9.98466069E-01  -6.27479755E-06  9.96742913E-07  1.94602461E-07  1.53510896E-09
4.09431245E-02  9.98485391E-01  -6.21076901E-06  9.96763446E-07  1.92434510E-07  1.51575729E-09
4.10431245E-02  9.98504498E-01  -6.14724254E-06  9.96783989E-07  1.90287173E-07  1.49662137E-09
4.11431245E-02  9.98523392E-01  -6.08421611E-06  9.96804540E-07  1.88160291E-07  1.47769917E-09
4.12431245E-02  9.98542075E-01  -6.02168764E-06  9.96825097E-07  1.86053703E-07  1.45898864E-09
4.13431245E-02  9.98560549E-01  -5.95965506E-06  9.96845656E-07  1.83967252E-07  1.44048776E-09
4.14431245E-02  9.98578816E-01  -5.89811628E-06  9.96866216E-07  1.81900781E-07  1.42219452E-09
4.15431245E-02  9.98596878E-01  -5.83706919E-06  9.96886775E-07  1.79854132E-07  1.40410694E-09
4.16431245E-02  9.98614737E-01  -5.77651168E-06  9.96907330E-07  1.77827150E-07  1.38622304E-09
4.17431245E-02  9.98632395E-01  -5.71644160E-06  9.96927878E-07  1.75819681E-07  1.36854086E-09
4.18431245E-02  9.98649854E-01  -5.65685683E-06  9.96948419E-07  1.73831572E-07  1.35105846E-09
4.19431245E-02  9.98667115E-01  -5.59775519E-06  9.96968949E-07  1.71862671E-07  1.33377391E-09
4.20431245E-02  9.98684181E-01  -5.53913453E-06  9.96989466E-07  1.69912826E-07  1.31668529E-09
4.21431245E-02  9.98701054E-01  -5.48099266E-06  9.97009969E-07  1.67981887E-07  1.29979071E-09
4.22431245E-02  9.98717735E-01  -5.42332738E-06  9.97030455E-07  1.66069705E-07  1.28308829E-09
4.23431245E-02  9.98734226E-01  -5.36613649E-06  9.97050922E-07  1.64176131E-07  1.26657615E-09
4.24431245E-02  9.98750529E-01  -5.30941778E-06  9.97071369E-07  1.62301019E-07  1.25025245E-09
4.25431245E-02  9.98766646E-01  -5.25316902E-06  9.97091793E-07  1.60444221E-07  1.23411534E-09
4.26431245E-02  9.98782579E-01  -5.19738797E-06  9.97112192E-07  1.58605593E-07  1.21816300E-09
4.27431245E-02  9.98798329E-01  -5.14207239E-06  9.97132565E-07  1.56784989E-07  1.20239362E-09
4.28431245E-02  9.98813899E-01  -5.08722002E-06  9.97152910E-07  1.54982266E-07  1.18680540E-09
4.29431245E-02  9.98829289E-01  -5.03282859E-06  9.97173224E-07  1.53197283E-07  1.17139657E-09
4.30431245E-02  9.98844503E-01  -4.97889584E-06  9.97193506E-07  1.51429895E-07  1.15616536E-09
4.31431245E-02  9.98859541E-01  -4.92541948E-06  9.97213755E-07  1.49679964E-07  1.14111001E-09
4.32431245E-02  9.98874405E-01  -4.87239721E-06  9.97233968E-07  1.47947349E-07  1.12622879E-09
4.33431245E-02  9.98889098E-01  -4.81982673E-06  9.97254143E-07  1.46231911E-07  1.11151997E-09
4.34431245E-02  9.98903620E-01  -4.76770575E-06  9.97274280E-07  1.44533512E-07  1.09698184E-09
4.35431245E-02  9.98917973E-01  -4.71603193E-06  9.97294376E-07  1.42852015E-07  1.08261270E-09
4.36431245E-02  9.98932160E-01  -4.66480297E-06  9.97314430E-07  1.41187282E-07  1.06841088E-09
4.37431245E-02  9.98946181E-01  -4.61401653E-06  9.97334440E-07  1.39539179E-07  1.05437469E-09
4.38431245E-02  9.98960039E-01  -4.56367027E-06  9.97354405E-07  1.37907571E-07  1.04050249E-09
4.39431245E-02  9.98973734E-01  -4.51376185E-06  9.97374322E-07  1.36292324E-07  1.02679263E-09
4.40431245E-02  9.98987270E-01  -4.46428892E-06  9.97394192E-07  1.34693305E-07  1.01324349E-09
4.41431245E-02  9.99000646E-01  -4.41524913E-06  9.97414011E-07  1.33110382E-07  9.99853435E-10
4.42431245E-02  9.99013866E-01  -4.36664011E-06  9.97433779E-07  1.31543423E-07  9.86620877E-10
4.43431245E-02  9.99026930E-01  -4.31845951E-06  9.97453494E-07  1.29992298E-07  9.73544223E-10
4.44431245E-02  9.99039839E-01  -4.27070494E-06  9.97473155E-07  1.28456877E-07  9.60621894E-10
4.45431245E-02  9.99052597E-01  -4.22337404E-06  9.97492760E-07  1.26937031E-07  9.47852328E-10
4.46431245E-02  9.99065203E-01  -4.17646442E-06  9.97512308E-07  1.25432633E-07  9.35233973E-10
4.47431245E-02  9.99077660E-01  -4.12997371E-06  9.97531798E-07  1.23943554E-07  9.22765291E-10
4.48431245E-02  9.99089970E-01  -4.08389950E-06  9.97551229E-07  1.22469669E-07  9.10444756E-10
4.49431245E-02  9.99102132E-01  -4.03823942E-06  9.97570598E-07  1.21010851E-07  8.98270855E-10
4.50431245E-02  9.99114151E-01  -3.99299107E-06  9.97589906E-07  1.19566976E-07  8.86242088E-10
4.51431245E-02  9.99126025E-01  -3.94815204E-06  9.97609150E-07  1.18137920E-07  8.74356966E-10
4.52431245E-02  9.99137758E-01  -3.90371994E-06  9.97628330E-07  1.16723559E-07  8.62614014E-10
