rho             ne              v_phi           Te              E_rho	        Psi
1.8600000E-04	1.46769000E-01	-1.79443440E-04	1.05208520E-06	8.07385140E-05	1.80899030E-07
1.8800000E-04	1.47578610E-01	-1.83994770E-04	1.05237640E-06	8.15761110E-05	1.80736630E-07
1.9000000E-04	1.48406740E-01	-1.88574670E-04	1.05263690E-06	8.24123970E-05	1.80572560E-07
1.9200000E-04	1.49253660E-01	-1.93180880E-04	1.05286620E-06	8.32473420E-05	1.80406820E-07
1.9400000E-04	1.50119620E-01	-1.97811130E-04	1.05306380E-06	8.40809150E-05	1.80239400E-07
1.9600000E-04	1.51004900E-01	-2.02463120E-04	1.05322920E-06	8.49130850E-05	1.80070330E-07
1.9800000E-04	1.51909750E-01	-2.07134510E-04	1.05336210E-06	8.57438210E-05	1.79899590E-07
2.0000000E-04	1.52834440E-01	-2.11822940E-04	1.05346190E-06	8.65730910E-05	1.79727190E-07
2.0200000E-04	1.53779240E-01	-2.16526030E-04	1.05352850E-06	8.74008610E-05	1.79553130E-07
2.0400000E-04	1.54744400E-01	-2.21241410E-04	1.05356150E-06	8.82270990E-05	1.79377420E-07
2.0600000E-04	1.55730190E-01	-2.25966650E-04	1.05356070E-06	8.90517730E-05	1.79200060E-07
2.0800000E-04	1.56736870E-01	-2.30699340E-04	1.05352590E-06	8.98748470E-05	1.79021050E-07
2.1000000E-04	1.57764700E-01	-2.35437070E-04	1.05345690E-06	9.06962880E-05	1.78840390E-07
2.1200000E-04	1.58813940E-01	-2.40177390E-04	1.05335370E-06	9.15160620E-05	1.78658100E-07
2.1400000E-04	1.59884840E-01	-2.44917890E-04	1.05321620E-06	9.23341320E-05	1.78474170E-07
2.1600000E-04	1.60977670E-01	-2.49656140E-04	1.05304440E-06	9.31504650E-05	1.78288600E-07
2.1800000E-04	1.62092670E-01	-2.54389720E-04	1.05283830E-06	9.39650240E-05	1.78101400E-07
2.2000000E-04	1.63230110E-01	-2.59116230E-04	1.05259800E-06	9.47777720E-05	1.77912580E-07
2.2200000E-04	1.64390240E-01	-2.63833250E-04	1.05232370E-06	9.55886740E-05	1.77722130E-07
2.2400000E-04	1.65573300E-01	-2.68538410E-04	1.05201550E-06	9.63976920E-05	1.77530060E-07
2.2600000E-04	1.66779550E-01	-2.73229330E-04	1.05167370E-06	9.72047890E-05	1.77336380E-07
2.2800000E-04	1.68009240E-01	-2.77903690E-04	1.05129850E-06	9.80099270E-05	1.77141090E-07
2.3000000E-04	1.69262610E-01	-2.82559140E-04	1.05089020E-06	9.88130670E-05	1.76944180E-07
2.3200000E-04	1.70539900E-01	-2.87193410E-04	1.05044920E-06	9.96141720E-05	1.76745670E-07
2.3400000E-04	1.71841360E-01	-2.91804210E-04	1.04997590E-06	1.00413200E-04	1.76545570E-07
2.3600000E-04	1.73167220E-01	-2.96389320E-04	1.04947070E-06	1.01210120E-04	1.76343860E-07
2.3800000E-04	1.74517730E-01	-3.00946530E-04	1.04893410E-06	1.02004880E-04	1.76140570E-07
2.4000000E-04	1.75893110E-01	-3.05473690E-04	1.04836660E-06	1.02797450E-04	1.75935690E-07
2.4200000E-04	1.77293600E-01	-3.09968650E-04	1.04776870E-06	1.03587780E-04	1.75729220E-07
2.4400000E-04	1.78719430E-01	-3.14429340E-04	1.04714110E-06	1.04375840E-04	1.75521180E-07
2.4600000E-04	1.80170830E-01	-3.18853720E-04	1.04648420E-06	1.05161580E-04	1.75311560E-07
2.4800000E-04	1.81648000E-01	-3.23239780E-04	1.04579890E-06	1.05944960E-04	1.75100380E-07
2.5000000E-04	1.83151190E-01	-3.27585580E-04	1.04508570E-06	1.06725940E-04	1.74887630E-07
2.5200000E-04	1.84680600E-01	-3.31889210E-04	1.04434530E-06	1.07504480E-04	1.74673320E-07
2.5400000E-04	1.86236440E-01	-3.36148830E-04	1.04357850E-06	1.08280540E-04	1.74457460E-07
2.5600000E-04	1.87818930E-01	-3.40362620E-04	1.04278600E-06	1.09054060E-04	1.74240040E-07
2.5800000E-04	1.89428270E-01	-3.44528840E-04	1.04196870E-06	1.09825020E-04	1.74021090E-07
2.6000000E-04	1.91064670E-01	-3.48645800E-04	1.04112720E-06	1.10593360E-04	1.73800590E-07
2.6200000E-04	1.92728320E-01	-3.52711860E-04	1.04026240E-06	1.11359040E-04	1.73578560E-07
2.6400000E-04	1.94419420E-01	-3.56725420E-04	1.03937510E-06	1.12122020E-04	1.73355000E-07
2.6600000E-04	1.96138160E-01	-3.60684980E-04	1.03846630E-06	1.12882260E-04	1.73129920E-07
2.6800000E-04	1.97884720E-01	-3.64589050E-04	1.03753660E-06	1.13639700E-04	1.72903330E-07
2.7000000E-04	1.99659290E-01	-3.68436230E-04	1.03658710E-06	1.14394310E-04	1.72675220E-07
2.7200000E-04	2.01462040E-01	-3.72225170E-04	1.03561850E-06	1.15146030E-04	1.72445600E-07
2.7400000E-04	2.03293160E-01	-3.75954570E-04	1.03463180E-06	1.15894830E-04	1.72214480E-07
2.7600000E-04	2.05152800E-01	-3.79623210E-04	1.03362790E-06	1.16640650E-04	1.71981870E-07
2.7800000E-04	2.07041130E-01	-3.83229900E-04	1.03260760E-06	1.17383450E-04	1.71747770E-07
2.8000000E-04	2.08958310E-01	-3.86773530E-04	1.03157190E-06	1.18123190E-04	1.71512190E-07
2.8200000E-04	2.10904490E-01	-3.90253060E-04	1.03052160E-06	1.18859820E-04	1.71275140E-07
2.8400000E-04	2.12879820E-01	-3.93667480E-04	1.02945770E-06	1.19593290E-04	1.71036610E-07
2.8600000E-04	2.14884450E-01	-3.97015860E-04	1.02838100E-06	1.20323550E-04	1.70796620E-07
2.8800000E-04	2.16918520E-01	-4.00297330E-04	1.02729250E-06	1.21050560E-04	1.70555170E-07
2.9000000E-04	2.18982140E-01	-4.03511060E-04	1.02619300E-06	1.21774270E-04	1.70312270E-07
2.9200000E-04	2.21075460E-01	-4.06656300E-04	1.02508340E-06	1.22494640E-04	1.70067930E-07
2.9400000E-04	2.23198600E-01	-4.09732340E-04	1.02396460E-06	1.23211610E-04	1.69822150E-07
2.9600000E-04	2.25351660E-01	-4.12738550E-04	1.02283750E-06	1.23925140E-04	1.69574940E-07
2.9800000E-04	2.27534760E-01	-4.15674320E-04	1.02170290E-06	1.24635170E-04	1.69326310E-07
3.0000000E-04	2.29748010E-01	-4.18539130E-04	1.02056160E-06	1.25341670E-04	1.69076260E-07
3.0200000E-04	2.31991490E-01	-4.21332490E-04	1.01941450E-06	1.26044580E-04	1.68824810E-07
3.0400000E-04	2.34265300E-01	-4.24053980E-04	1.01826250E-06	1.26743860E-04	1.68571950E-07
3.0600000E-04	2.36569530E-01	-4.26703230E-04	1.01710630E-06	1.27439460E-04	1.68317690E-07
3.0800000E-04	2.38904250E-01	-4.29279900E-04	1.01594660E-06	1.28131320E-04	1.68062050E-07
3.1000000E-04	2.41269540E-01	-4.31783740E-04	1.01478440E-06	1.28819400E-04	1.67805030E-07
3.1200000E-04	2.43665460E-01	-4.34214510E-04	1.01362030E-06	1.29503660E-04	1.67546640E-07
3.1400000E-04	2.46092060E-01	-4.36572040E-04	1.01245510E-06	1.30184030E-04	1.67286890E-07
3.1600000E-04	2.48549410E-01	-4.38856210E-04	1.01128950E-06	1.30860480E-04	1.67025770E-07
3.1800000E-04	2.51037530E-01	-4.41066930E-04	1.01012420E-06	1.31532960E-04	1.66763310E-07
3.2000000E-04	2.53556490E-01	-4.43204150E-04	1.00895990E-06	1.32201410E-04	1.66499510E-07
3.2200000E-04	2.56106290E-01	-4.45267900E-04	1.00779720E-06	1.32865790E-04	1.66234370E-07
3.2400000E-04	2.58686970E-01	-4.47258210E-04	1.00663690E-06	1.33526050E-04	1.65967920E-07
3.2600000E-04	2.61298540E-01	-4.49175170E-04	1.00547950E-06	1.34182140E-04	1.65700140E-07
3.2800000E-04	2.63941010E-01	-4.51018920E-04	1.00432570E-06	1.34834010E-04	1.65431060E-07
3.3000000E-04	2.66614370E-01	-4.52789600E-04	1.00317600E-06	1.35481620E-04	1.65160680E-07
3.3200000E-04	2.69318640E-01	-4.54487430E-04	1.00203100E-06	1.36124910E-04	1.64889010E-07
3.3400000E-04	2.72053780E-01	-4.56112650E-04	1.00089130E-06	1.36763830E-04	1.64616050E-07
3.3600000E-04	2.74819780E-01	-4.57665520E-04	9.99757310E-07	1.37398340E-04	1.64341830E-07
3.3800000E-04	2.77616610E-01	-4.59146340E-04	9.98629650E-07	1.38028400E-04	1.64066340E-07
3.4000000E-04	2.80444230E-01	-4.60555460E-04	9.97508760E-07	1.38653940E-04	1.63789590E-07
3.4200000E-04	2.83302600E-01	-4.61893240E-04	9.96395120E-07	1.39274920E-04	1.63511600E-07
3.4400000E-04	2.86191650E-01	-4.63160070E-04	9.95289160E-07	1.39891310E-04	1.63232370E-07
3.4600000E-04	2.89111340E-01	-4.64356380E-04	9.94191330E-07	1.40503030E-04	1.62951910E-07
3.4800000E-04	2.92061590E-01	-4.65482610E-04	9.93102010E-07	1.41110060E-04	1.62670240E-07
3.5000000E-04	2.95042320E-01	-4.66539240E-04	9.92021600E-07	1.41712340E-04	1.62387360E-07
3.5200000E-04	2.98053450E-01	-4.67526750E-04	9.90950460E-07	1.42309830E-04	1.62103270E-07
3.5400000E-04	3.01094880E-01	-4.68445690E-04	9.89888950E-07	1.42902470E-04	1.61818000E-07
3.5600000E-04	3.04166520E-01	-4.69296570E-04	9.88837400E-07	1.43490230E-04	1.61531550E-07
3.5800000E-04	3.07268240E-01	-4.70079970E-04	9.87796110E-07	1.44073050E-04	1.61243930E-07
3.6000000E-04	3.10399940E-01	-4.70796470E-04	9.86765380E-07	1.44650890E-04	1.60955140E-07
3.6200000E-04	3.13561480E-01	-4.71446670E-04	9.85745480E-07	1.45223700E-04	1.60665210E-07
3.6400000E-04	3.16752730E-01	-4.72031170E-04	9.84736680E-07	1.45791440E-04	1.60374140E-07
3.6600000E-04	3.19973550E-01	-4.72550620E-04	9.83739210E-07	1.46354060E-04	1.60081940E-07
3.6800000E-04	3.23223780E-01	-4.73005660E-04	9.82753300E-07	1.46911510E-04	1.59788610E-07
3.7000000E-04	3.26503250E-01	-4.73396950E-04	9.81779160E-07	1.47463760E-04	1.59494180E-07
3.7200000E-04	3.29811810E-01	-4.73725160E-04	9.80816970E-07	1.48010760E-04	1.59198650E-07
3.7400000E-04	3.33149270E-01	-4.73990970E-04	9.79866930E-07	1.48552460E-04	1.58902030E-07
3.7600000E-04	3.36515440E-01	-4.74195100E-04	9.78929190E-07	1.49088820E-04	1.58604340E-07
3.7800000E-04	3.39910130E-01	-4.74338230E-04	9.78003900E-07	1.49619790E-04	1.58305580E-07
3.8000000E-04	3.43333140E-01	-4.74421090E-04	9.77091190E-07	1.50145340E-04	1.58005760E-07
3.8200000E-04	3.46784260E-01	-4.74444400E-04	9.76191190E-07	1.50665420E-04	1.57704890E-07
3.8400000E-04	3.50263250E-01	-4.74408890E-04	9.75304000E-07	1.51179990E-04	1.57403000E-07
3.8600000E-04	3.53769900E-01	-4.74315310E-04	9.74429720E-07	1.51689010E-04	1.57100080E-07
3.8800000E-04	3.57303960E-01	-4.74164380E-04	9.73568430E-07	1.52192430E-04	1.56796140E-07
3.9000000E-04	3.60865190E-01	-4.73956880E-04	9.72720210E-07	1.52690220E-04	1.56491210E-07
3.9200000E-04	3.64453330E-01	-4.73693540E-04	9.71885100E-07	1.53182340E-04	1.56185290E-07
3.9400000E-04	3.68068120E-01	-4.73375130E-04	9.71063170E-07	1.53668740E-04	1.55878390E-07
3.9600000E-04	3.71709290E-01	-4.73002410E-04	9.70254460E-07	1.54149390E-04	1.55570520E-07
3.9800000E-04	3.75376550E-01	-4.72576140E-04	9.69458980E-07	1.54624240E-04	1.55261700E-07
4.0000000E-04	3.79069620E-01	-4.72097100E-04	9.68676760E-07	1.55093270E-04	1.54951930E-07
4.0200000E-04	3.82788200E-01	-4.71566040E-04	9.67907810E-07	1.55556430E-04	1.54641230E-07
4.0400000E-04	3.86531980E-01	-4.70983740E-04	9.67152130E-07	1.56013690E-04	1.54329620E-07
4.0600000E-04	3.90300660E-01	-4.70350970E-04	9.66409720E-07	1.56465010E-04	1.54017090E-07
4.0800000E-04	3.94093900E-01	-4.69668500E-04	9.65680560E-07	1.56910350E-04	1.53703670E-07
4.1000000E-04	3.97911390E-01	-4.68937100E-04	9.64964620E-07	1.57349690E-04	1.53389370E-07
4.1200000E-04	4.01752770E-01	-4.68157530E-04	9.64261890E-07	1.57782970E-04	1.53074190E-07
4.1400000E-04	4.05617710E-01	-4.67330570E-04	9.63572310E-07	1.58210180E-04	1.52758150E-07
4.1600000E-04	4.09505850E-01	-4.66456980E-04	9.62895860E-07	1.58631280E-04	1.52441270E-07
4.1800000E-04	4.13416830E-01	-4.65537520E-04	9.62232470E-07	1.59046230E-04	1.52123550E-07
4.2000000E-04	4.17350280E-01	-4.64572950E-04	9.61582100E-07	1.59455010E-04	1.51805010E-07
4.2200000E-04	4.21305820E-01	-4.63564040E-04	9.60944690E-07	1.59857580E-04	1.51485650E-07
4.2400000E-04	4.25283070E-01	-4.62511540E-04	9.60320170E-07	1.60253920E-04	1.51165500E-07
4.2600000E-04	4.29281630E-01	-4.61416190E-04	9.59708470E-07	1.60643980E-04	1.50844560E-07
4.2800000E-04	4.33301110E-01	-4.60278760E-04	9.59109520E-07	1.61027760E-04	1.50522850E-07
4.3000000E-04	4.37341100E-01	-4.59099980E-04	9.58523240E-07	1.61405210E-04	1.50200380E-07
4.3200000E-04	4.41401180E-01	-4.57880590E-04	9.57949550E-07	1.61776300E-04	1.49877160E-07
4.3400000E-04	4.45480930E-01	-4.56621340E-04	9.57388360E-07	1.62141030E-04	1.49553200E-07
4.3600000E-04	4.49579930E-01	-4.55322940E-04	9.56839580E-07	1.62499340E-04	1.49228530E-07
4.3800000E-04	4.53697740E-01	-4.53986140E-04	9.56303120E-07	1.62851240E-04	1.48903140E-07
4.4000000E-04	4.57833920E-01	-4.52611640E-04	9.55778880E-07	1.63196670E-04	1.48577060E-07
4.4200000E-04	4.61988010E-01	-4.51200180E-04	9.55266780E-07	1.63535640E-04	1.48250290E-07
4.4400000E-04	4.66159570E-01	-4.49752450E-04	9.54766700E-07	1.63868100E-04	1.47922850E-07
4.4600000E-04	4.70348130E-01	-4.48269170E-04	9.54278540E-07	1.64194050E-04	1.47594750E-07
4.4800000E-04	4.74553220E-01	-4.46751040E-04	9.53802210E-07	1.64513460E-04	1.47266010E-07
4.5000000E-04	4.78774370E-01	-4.45198740E-04	9.53337590E-07	1.64826310E-04	1.46936640E-07
4.5200000E-04	4.83011110E-01	-4.43612990E-04	9.52884580E-07	1.65132580E-04	1.46606650E-07
4.5400000E-04	4.87262940E-01	-4.41994440E-04	9.52443070E-07	1.65432250E-04	1.46276060E-07
4.5600000E-04	4.91529370E-01	-4.40343790E-04	9.52012950E-07	1.65725300E-04	1.45944870E-07
4.5800000E-04	4.95809920E-01	-4.38661710E-04	9.51594110E-07	1.66011730E-04	1.45613100E-07
4.6000000E-04	5.00104060E-01	-4.36948850E-04	9.51186430E-07	1.66291510E-04	1.45280770E-07
4.6200000E-04	5.04411310E-01	-4.35205890E-04	9.50789810E-07	1.66564630E-04	1.44947880E-07
4.6400000E-04	5.08731140E-01	-4.33433470E-04	9.50404130E-07	1.66831080E-04	1.44614460E-07
4.6600000E-04	5.13063040E-01	-4.31632250E-04	9.50029280E-07	1.67090830E-04	1.44280510E-07
4.6800000E-04	5.17406490E-01	-4.29802850E-04	9.49665140E-07	1.67343890E-04	1.43946050E-07
4.7000000E-04	5.21760960E-01	-4.27945930E-04	9.49311600E-07	1.67590240E-04	1.43611090E-07
4.7200000E-04	5.26125920E-01	-4.26062110E-04	9.48968550E-07	1.67829870E-04	1.43275650E-07
4.7400000E-04	5.30500830E-01	-4.24152010E-04	9.48635870E-07	1.68062780E-04	1.42939730E-07
4.7600000E-04	5.34885160E-01	-4.22216240E-04	9.48313440E-07	1.68288940E-04	1.42603350E-07
4.7800000E-04	5.39278360E-01	-4.20255430E-04	9.48001160E-07	1.68508370E-04	1.42266530E-07
4.8000000E-04	5.43679890E-01	-4.18270170E-04	9.47698920E-07	1.68721040E-04	1.41929280E-07
4.8200000E-04	5.48089200E-01	-4.16261060E-04	9.47406590E-07	1.68926960E-04	1.41591610E-07
4.8400000E-04	5.52505730E-01	-4.14228690E-04	9.47124060E-07	1.69126120E-04	1.41253540E-07
