radius	number_density	azimuthal_velocity	temperature	radial_electric_field
0.010515	1.0000966	-5.7439481e-10	9.9999904e-07	1.5946621647304264e-07
0.01052	1.0000961	-5.669027e-10	9.9999905e-07	1.5896569436431421e-07
0.010525	1.0000956	-5.595048e-10	9.9999906e-07	1.584679460389754e-07
0.01053	1.0000951	-5.5219998e-10	9.9999908e-07	1.5797296991993792e-07
0.010535	1.0000946	-5.4498711e-10	9.9999909e-07	1.5748076443310647e-07
0.01054	1.0000941	-5.3786508e-10	9.999991e-07	1.569913280073713e-07
0.010545	1.0000936	-5.3083279e-10	9.9999911e-07	1.5650465907460525e-07
0.01055	1.0000931	-5.2388916e-10	9.9999912e-07	1.5602075606965221e-07
0.010555	1.0000926	-5.170331e-10	9.9999913e-07	1.5553961743032094e-07
0.01056	1.0000922	-5.1026358e-10	9.9999914e-07	1.550607415973808e-07
0.010565	1.0000917	-5.0357952e-10	9.9999915e-07	1.5458462725118265e-07
0.01057	1.0000912	-4.9697991e-10	9.9999917e-07	1.5411127283805565e-07
0.010575	1.0000907	-4.904637e-10	9.9999918e-07	1.536406768072662e-07
0.01058	1.0000903	-4.840299e-10	9.9999919e-07	1.5317233761101388e-07
0.010585	1.0000898	-4.776775e-10	9.999992e-07	1.5270675394060608e-07
0.01059	1.0000893	-4.7140551e-10	9.9999921e-07	1.5224392425374917e-07
0.010595	1.0000888	-4.6521295e-10	9.9999922e-07	1.5178384701105995e-07
0.0106	1.0000884	-4.5909886e-10	9.9999923e-07	1.5132602067606168e-07
0.010605	1.0000879	-4.5306228e-10	9.9999924e-07	1.5087094395091252e-07
0.01061	1.0000875	-4.4710227e-10	9.9999925e-07	1.504181153045898e-07
0.010615	1.000087	-4.412179e-10	9.9999926e-07	1.499680334444718e-07
0.01062	1.0000866	-4.3540823e-10	9.9999927e-07	1.4952019684496569e-07
0.010625	1.0000861	-4.2967237e-10	9.9999927e-07	1.490751042186437e-07
0.01063	1.0000857	-4.2400942e-10	9.9999928e-07	1.4863225404531907e-07
0.010635	1.0000852	-4.1841847e-10	9.9999929e-07	1.481921450427357e-07
0.01064	1.0000848	-4.1289865e-10	9.999993e-07	1.4775427569608488e-07
0.010645	1.0000843	-4.074491e-10	9.9999931e-07	1.4731914472825668e-07
0.01065	1.0000839	-4.0206895e-10	9.9999932e-07	1.4688625062979704e-07
0.010655	1.0000835	-3.9675735e-10	9.9999933e-07	1.4645559212871717e-07
0.01066	1.000083	-3.9151347e-10	9.9999934e-07	1.4602766795541394e-07
0.010665	1.0000826	-3.8633646e-10	9.9999934e-07	1.456019766082551e-07
0.01067	1.0000822	-3.8122553e-10	9.9999935e-07	1.4517851682272387e-07
0.010675	1.0000817	-3.7617984e-10	9.9999936e-07	1.447577873366734e-07
0.01068	1.0000813	-3.7119861e-10	9.9999937e-07	1.443392866562369e-07
0.010685	1.0000809	-3.6628105e-10	9.9999938e-07	1.4392301352431716e-07
0.01069	1.0000805	-3.6142636e-10	9.9999939e-07	1.4350896668616877e-07
0.010695	1.00008	-3.5663378e-10	9.9999939e-07	1.4309764488939201e-07
0.0107	1.0000796	-3.5190254e-10	9.999994e-07	1.4268854665028488e-07
0.010705	1.0000792	-3.4723189e-10	9.9999941e-07	1.4228167072145218e-07
0.01071	1.0000788	-3.4262108e-10	9.9999942e-07	1.4187701585782803e-07
0.010715	1.0000784	-3.3806937e-10	9.9999942e-07	1.4147458081667095e-07
0.01072	1.000078	-3.3357605e-10	9.9999943e-07	1.4107436435755757e-07
0.010725	1.0000776	-3.2914038e-10	9.9999944e-07	1.406763652423778e-07
0.01073	1.0000772	-3.2476165e-10	9.9999945e-07	1.4028058223532931e-07
0.010735	1.0000768	-3.2043917e-10	9.9999945e-07	1.3988701410291219e-07
0.01074	1.0000764	-3.1617223e-10	9.9999946e-07	1.3949565961392345e-07
0.010745	1.000076	-3.1196016e-10	9.9999947e-07	1.3910651753945186e-07
0.01075	1.0000756	-3.0780227e-10	9.9999947e-07	1.387195866528725e-07
0.010755	1.0000752	-3.0369789e-10	9.9999948e-07	1.383348657298414e-07
0.01076	1.0000748	-2.9964636e-10	9.9999949e-07	1.3795235354829065e-07
0.010765	1.0000744	-2.9564703e-10	9.9999949e-07	1.375720488884224e-07
0.01077	1.000074	-2.9169925e-10	9.999995e-07	1.3719395053270416e-07
0.010775	1.0000736	-2.8780237e-10	9.9999951e-07	1.3681805726586334e-07
0.01078	1.0000732	-2.8395577e-10	9.9999951e-07	1.3644436787488088e-07
0.010785	1.0000729	-2.8015883e-10	9.9999952e-07	1.360723811489903e-07
0.01079	1.0000725	-2.7641093e-10	9.9999953e-07	1.3570259611136252e-07
0.010795	1.0000721	-2.7271145e-10	9.9999953e-07	1.353350115553903e-07
0.0108	1.0000717	-2.690598e-10	9.9999954e-07	1.3496962627670122e-07
0.010805	1.0000714	-2.6545538e-10	9.9999954e-07	1.346059390731515e-07
0.01081	1.000071	-2.618976e-10	9.9999955e-07	1.342444489760895e-07
0.010815	1.0000706	-2.5838589e-10	9.9999956e-07	1.3388515478749422e-07
0.01082	1.0000703	-2.5491966e-10	9.9999956e-07	1.335275553115588e-07
0.010825	1.0000699	-2.5149836e-10	9.9999957e-07	1.331721495856332e-07
0.01083	1.0000695	-2.4812142e-10	9.9999957e-07	1.3281893641800454e-07
0.010835	1.0000692	-2.4478828e-10	9.9999958e-07	1.3246741461915947e-07
0.01084	1.0000688	-2.4149841e-10	9.9999958e-07	1.3211808323240702e-07
0.010845	1.0000684	-2.3825126e-10	9.9999959e-07	1.3177094107229966e-07
0.01085	1.0000681	-2.3504629e-10	9.9999959e-07	1.3142548695557425e-07
0.010855	1.0000677	-2.3188298e-10	9.999996e-07	1.3108221993145729e-07
0.01086	1.0000674	-2.2876081e-10	9.999996e-07	1.307406388207229e-07
0.010865	1.000067	-2.2567927e-10	9.9999961e-07	1.3040124267641318e-07
0.01087	1.0000667	-2.2263783e-10	9.9999961e-07	1.3006353032332122e-07
0.010875	1.0000663	-2.1963601e-10	9.9999962e-07	1.2972800081828696e-07
0.01088	1.000066	-2.1667331e-10	9.9999962e-07	1.293941529901052e-07
0.010885	1.0000656	-2.1374922e-10	9.9999963e-07	1.2906248589939407e-07
0.01089	1.0000653	-2.1086328e-10	9.9999963e-07	1.2873249837893207e-07
0.010895	1.000065	-2.0801499e-10	9.9999964e-07	1.2840418949310046e-07
0.0109	1.0000646	-2.052039e-10	9.9999964e-07	1.280780583079987e-07
0.010905	1.0000643	-2.0242952e-10	9.9999965e-07	1.2775360366218575e-07
0.01091	1.000064	-1.996914e-10	9.9999965e-07	1.2743082462549764e-07
0.010915	1.0000636	-1.9698908e-10	9.9999966e-07	1.2711022026947502e-07
0.01092	1.0000633	-1.9432211e-10	9.9999966e-07	1.2679128943842068e-07
0.010925	1.000063	-1.9169005e-10	9.9999967e-07	1.2647403120758742e-07
0.01093	1.0000626	-1.8909245e-10	9.9999967e-07	1.2615894465391853e-07
0.010935	1.0000623	-1.8652888e-10	9.9999967e-07	1.258455286274221e-07
0.01094	1.000062	-1.8399891e-10	9.9999968e-07	1.2553378220872805e-07
0.010945	1.0000617	-1.8150212e-10	9.9999968e-07	1.2522370448014644e-07
0.01095	1.0000613	-1.7903809e-10	9.9999969e-07	1.2491579452566372e-07
0.010955	1.000061	-1.766064e-10	9.9999969e-07	1.2460955120273174e-07
0.01096	1.0000607	-1.7420665e-10	9.999997e-07	1.2430497359899095e-07
0.010965	1.0000604	-1.7183842e-10	9.999997e-07	1.2400206080374354e-07
0.01097	1.0000601	-1.6950133e-10	9.999997e-07	1.237008119079535e-07
0.010975	1.0000598	-1.6719497e-10	9.9999971e-07	1.2340122600424102e-07
0.01098	1.0000594	-1.6491897e-10	9.9999971e-07	1.2310380218687957e-07
0.010985	1.0000591	-1.6267292e-10	9.9999972e-07	1.228080393242079e-07
0.01099	1.0000588	-1.6045646e-10	9.9999972e-07	1.2251393651410518e-07
0.010995	1.0000585	-1.582692e-10	9.9999972e-07	1.222214928560893e-07
0.011	1.0000582	-1.5611079e-10	9.9999973e-07	1.2193070745131647e-07
0.011005	1.0000579	-1.5398084e-10	9.9999973e-07	1.2164157940257648e-07
0.01101	1.0000576	-1.51879e-10	9.9999973e-07	1.213541078142888e-07
0.011015	1.0000573	-1.4980491e-10	9.9999974e-07	1.2106829179250047e-07
0.01102	1.000057	-1.4775822e-10	9.9999974e-07	1.2078413044487833e-07
0.011025	1.0000567	-1.4573858e-10	9.9999974e-07	1.2050162288070924e-07
0.01103	1.0000564	-1.4374564e-10	9.9999975e-07	1.202207682108951e-07
0.011035	1.0000561	-1.4177906e-10	9.9999975e-07	1.199415655479504e-07
0.01104	1.0000558	-1.3983852e-10	9.9999975e-07	1.1966401400599512e-07
0.011045	1.0000556	-1.3792367e-10	9.9999976e-07	1.1938761270075417e-07
0.01105	1.0000553	-1.3603418e-10	9.9999976e-07	1.1911286097579785e-07
0.011055	1.000055	-1.3416974e-10	9.9999976e-07	1.1883975794974307e-07
0.01106	1.0000547	-1.3233003e-10	9.9999977e-07	1.1856830274279807e-07
0.011065	1.0000544	-1.3051472e-10	9.9999977e-07	1.1829849447676252e-07
0.01107	1.0000541	-1.287235e-10	9.9999977e-07	1.1803033227502274e-07
0.011075	1.0000538	-1.2695608e-10	9.9999978e-07	1.1776381526254806e-07
0.01108	1.0000536	-1.2521213e-10	9.9999978e-07	1.1749844256588815e-07
0.011085	1.0000533	-1.2349137e-10	9.9999978e-07	1.1723471353869691e-07
0.01109	1.000053	-1.2179349e-10	9.9999978e-07	1.169726273103664e-07
0.011095	1.0000527	-1.2011821e-10	9.9999979e-07	1.1671218301185909e-07
0.0111	1.0000525	-1.1846522e-10	9.9999979e-07	1.1645287977570101e-07
0.011105	1.0000522	-1.1683425e-10	9.9999979e-07	1.1619521696110575e-07
0.01111	1.0000519	-1.1522501e-10	9.999998e-07	1.1593919370341776e-07
0.011115	1.0000516	-1.1363722e-10	9.999998e-07	1.1568480913953838e-07
0.01112	1.0000514	-1.1207061e-10	9.999998e-07	1.1543156240791884e-07
0.011125	1.0000511	-1.1052491e-10	9.999998e-07	1.1517995287327994e-07
0.01113	1.0000508	-1.0899984e-10	9.9999981e-07	1.1492997967686678e-07
0.011135	1.0000506	-1.0749514e-10	9.9999981e-07	1.1468114196146425e-07
0.01114	1.0000503	-1.0601054e-10	9.9999981e-07	1.1443393909581476e-07
0.011145	1.00005	-1.045458e-10	9.9999981e-07	1.1418837022547708e-07
0.01115	1.0000498	-1.0310064e-10	9.9999982e-07	1.1394393449754354e-07
0.011155	1.0000495	-1.0167483e-10	9.9999982e-07	1.1370113128474877e-07
0.01116	1.0000493	-1.002681e-10	9.9999982e-07	1.1345945973693883e-07
0.011165	1.000049	-9.8880222e-11	9.9999982e-07	1.1321941922939505e-07
0.01117	1.0000488	-9.7510939e-11	9.9999983e-07	1.1298050891470409e-07
0.011175	1.0000485	-9.6160015e-11	9.9999983e-07	1.1274322817068454e-07
0.01118	1.0000483	-9.4827212e-11	9.9999983e-07	1.1250707615265152e-07
0.011185	1.000048	-9.3512296e-11	9.9999983e-07	1.1227255224094618e-07
0.01119	1.0000478	-9.2215035e-11	9.9999984e-07	1.1203915559360364e-07
0.011195	1.0000475	-9.09352e-11	9.9999984e-07	1.1180738559347566e-07
0.0112	1.0000473	-8.9672565e-11	9.9999984e-07	1.115767414013023e-07
0.011205	1.000047	-8.8426908e-11	9.9999984e-07	1.1134772240243798e-07
0.01121	1.0000468	-8.7198008e-11	9.9999984e-07	1.1111982776031577e-07
0.011215	1.0000465	-8.5985647e-11	9.9999985e-07	1.1089355686277802e-07
0.01122	1.0000463	-8.4789611e-11	9.9999985e-07	1.1066840887594235e-07
0.011225	1.000046	-8.3609687e-11	9.9999985e-07	1.1044488319012788e-07
0.01123	1.0000458	-8.2445666e-11	9.9999985e-07	1.1022247897412182e-07
0.011235	1.0000456	-8.1297341e-11	9.9999985e-07	1.1000119562071149e-07
0.01124	1.0000453	-8.0164508e-11	9.9999986e-07	1.0978153252376268e-07
0.011245	1.0000451	-7.9046964e-11	9.9999986e-07	1.0956298885589992e-07
0.01125	1.0000449	-7.7944511e-11	9.9999986e-07	1.0934556401343882e-07
0.011255	1.0000446	-7.6856952e-11	9.9999986e-07	1.0912975739376922e-07
0.01126	1.0000444	-7.5784093e-11	9.9999986e-07	1.0891506817332694e-07
0.011265	1.0000442	-7.4725741e-11	9.9999987e-07	1.0870149575193427e-07
0.01127	1.0000439	-7.3681708e-11	9.9999987e-07	1.0848953953048024e-07
0.011275	1.0000437	-7.2651805e-11	9.9999987e-07	1.0827869868918738e-07
0.01128	1.0000435	-7.163585e-11	9.9999987e-07	1.0806897263136113e-07
0.011285	1.0000433	-7.0633659e-11	9.9999987e-07	1.0786036076136663e-07
0.01129	1.000043	-6.9645052e-11	9.9999987e-07	1.0765336248462219e-07
0.011295	1.0000428	-6.8669851e-11	9.9999988e-07	1.0744747698626379e-07
0.0113	1.0000426	-6.7707881e-11	9.9999988e-07	1.0724270367410664e-07
0.011305	1.0000424	-6.6758968e-11	9.9999988e-07	1.070390419570146e-07
0.01131	1.0000421	-6.5822942e-11	9.9999988e-07	1.0683699124489848e-07
0.011315	1.0000419	-6.4899632e-11	9.9999988e-07	1.0663605072776351e-07
0.01132	1.0000417	-6.3988873e-11	9.9999988e-07	1.0643621981789658e-07
0.011325	1.0000415	-6.30905e-11	9.9999989e-07	1.0623749792862029e-07
0.01133	1.0000413	-6.2204349e-11	9.9999989e-07	1.0603988447429506e-07
0.011335	1.0000411	-6.1330261e-11	9.9999989e-07	1.0584337887031244e-07
0.01134	1.0000408	-6.0468076e-11	9.9999989e-07	1.0564848053309645e-07
0.011345	1.0000406	-5.9617638e-11	9.9999989e-07	1.05454688659739e-07
0.01135	1.0000404	-5.8778792e-11	9.9999989e-07	1.0526200266900912e-07
0.011355	1.0000402	-5.7951386e-11	9.9999989e-07	1.0507042198070206e-07
0.01136	1.00004	-5.7135269e-11	9.999999e-07	1.0487994601563207e-07
0.011365	1.0000398	-5.6330292e-11	9.999999e-07	1.0469057419563499e-07
0.01137	1.0000396	-5.5536308e-11	9.999999e-07	1.0450230594356142e-07
0.011375	1.0000394	-5.4753172e-11	9.999999e-07	1.0431514068327894e-07
0.01138	1.0000392	-5.3980742e-11	9.999999e-07	1.0412907783966545e-07
0.011385	1.000039	-5.3218874e-11	9.999999e-07	1.0394411683861137e-07
0.01139	1.0000388	-5.2467431e-11	9.999999e-07	1.0376025710701298e-07
0.011395	1.0000386	-5.1726273e-11	9.9999991e-07	1.0357749807277369e-07
0.0114	1.0000384	-5.0995266e-11	9.9999991e-07	1.0339583916480153e-07
0.011405	1.0000382	-5.0274274e-11	9.9999991e-07	1.0321527981300386e-07
0.01141	1.000038	-4.9563165e-11	9.9999991e-07	1.030358194482895e-07
0.011415	1.0000378	-4.8861809e-11	9.9999991e-07	1.0285745750256223e-07
0.01142	1.0000376	-4.8170075e-11	9.9999991e-07	1.0268019340872289e-07
0.011425	1.0000374	-4.7487836e-11	9.9999991e-07	1.0250402660066287e-07
0.01143	1.0000372	-4.6814967e-11	9.9999991e-07	1.0232895651326633e-07
0.011435	1.000037	-4.6151342e-11	9.9999992e-07	1.0215498258240354e-07
0.01144	1.0000368	-4.5496839e-11	9.9999992e-07	1.0198210424493343e-07
0.011445	1.0000366	-4.4851337e-11	9.9999992e-07	1.0181032093869661e-07
0.01145	1.0000364	-4.4214717e-11	9.9999992e-07	1.016396321025179e-07
0.011455	1.0000362	-4.3586859e-11	9.9999992e-07	1.0147003717619968e-07
0.01146	1.000036	-4.2967648e-11	9.9999992e-07	1.0130153560052424e-07
0.011465	1.0000359	-4.2356968e-11	9.9999992e-07	1.0113362681724684e-07
0.01147	1.0000357	-4.1754705e-11	9.9999992e-07	1.0096681048705887e-07
0.011475	1.0000355	-4.1160748e-11	9.9999992e-07	1.0080108605337561e-07
0.01148	1.0000353	-4.0574986e-11	9.9999993e-07	1.0063645296058437e-07
0.011485	1.0000351	-3.9997309e-11	9.9999993e-07	1.0047291065403762e-07
0.01149	1.0000349	-3.9427609e-11	9.9999993e-07	1.0031045858005558e-07
0.011495	1.0000347	-3.8865781e-11	9.9999993e-07	1.0014909618591956e-07
0.0115	1.0000346	-3.8311718e-11	9.9999993e-07	9.998832291987407e-08
0.011505	1.0000344	-3.7765317e-11	9.9999993e-07	9.982863844841794e-08
0.01151	1.0000342	-3.7226475e-11	9.9999993e-07	9.967004222142902e-08
0.011515	1.000034	-3.6695092e-11	9.9999993e-07	9.951253368973841e-08
0.01152	1.0000339	-3.6171067e-11	9.9999993e-07	9.935561230513253e-08
0.011525	1.0000337	-3.5654302e-11	9.9999993e-07	9.919977773726848e-08
0.01153	1.0000335	-3.51447e-11	9.9999994e-07	9.904502943954915e-08
0.011535	1.0000333	-3.4642164e-11	9.9999994e-07	9.889136686632746e-08
0.01154	1.0000332	-3.41466e-11	9.9999994e-07	9.873828947289946e-08
0.011545	1.000033	-3.3657914e-11	9.9999994e-07	9.858629693205156e-08
0.01155	1.0000328	-3.3176015e-11	9.9999994e-07	9.843538870068405e-08
0.011555	1.0000326	-3.2700809e-11	9.9999994e-07	9.82855642366395e-08
0.01156	1.0000325	-3.2232209e-11	9.9999994e-07	9.813632299869588e-08
0.011565	1.0000323	-3.1770124e-11	9.9999994e-07	9.798816466273953e-08
0.01157	1.0000321	-3.1314468e-11	9.9999994e-07	9.78410886891384e-08
0.011575	1.000032	-3.0865153e-11	9.9999994e-07	9.769459453919478e-08
0.01158	1.0000318	-3.0422095e-11	9.9999994e-07	9.75491818910303e-08
0.011585	1.0000316	-2.9985209e-11	9.9999994e-07	9.740485020752458e-08
0.01159	1.0000315	-2.9554411e-11	9.9999995e-07	9.726109895248606e-08
0.011595	1.0000313	-2.9129621e-11	9.9999995e-07	9.711842780625655e-08
0.0116	1.0000311	-2.8710756e-11	9.9999995e-07	9.697683623421371e-08
0.011605	1.000031	-2.8297736e-11	9.9999995e-07	9.683582370265511e-08
0.01161	1.0000308	-2.7890483e-11	9.9999995e-07	9.669588989412891e-08
0.011615	1.0000307	-2.748892e-11	9.9999995e-07	9.65565342764925e-08
0.01162	1.0000305	-2.7092968e-11	9.9999995e-07	9.641825653366388e-08
0.011625	1.0000303	-2.6702552e-11	9.9999995e-07	9.628105613505303e-08
0.01163	1.0000302	-2.6317597e-11	9.9999995e-07	9.614443255097981e-08
0.011635	1.00003	-2.5938029e-11	9.9999995e-07	9.600888546754636e-08
0.01164	1.0000299	-2.5563775e-11	9.9999995e-07	9.587391435661583e-08
0.011645	1.0000297	-2.5194764e-11	9.9999995e-07	9.574001890564229e-08
0.01165	1.0000296	-2.4830923e-11	9.9999995e-07	9.560669858802582e-08
0.011655	1.0000294	-2.4472183e-11	9.9999995e-07	9.54744530925686e-08
0.01166	1.0000293	-2.4118475e-11	9.9999995e-07	9.53427818942001e-08
0.011665	1.0000291	-2.3769731e-11	9.9999996e-07	9.521218468306578e-08
0.01167	1.000029	-2.3425882e-11	9.9999996e-07	9.508216093561595e-08
0.011675	1.0000288	-2.3086863e-11	9.9999996e-07	9.495321034333335e-08
0.01168	1.0000287	-2.2752607e-11	9.9999996e-07	9.482483238418514e-08
0.011685	1.0000285	-2.2423051e-11	9.9999996e-07	9.469752675098426e-08
0.01169	1.0000284	-2.2098129e-11	9.9999996e-07	9.457079292320949e-08
0.011695	1.0000282	-2.1777779e-11	9.9999996e-07	9.444513059499592e-08
0.0117	1.0000281	-2.1461939e-11	9.9999996e-07	9.43200392473278e-08
0.011705	1.0000279	-2.1150546e-11	9.9999996e-07	9.419601857565858e-08
0.01171	1.0000278	-2.0843542e-11	9.9999996e-07	9.407256806247067e-08
0.011715	1.0000276	-2.0540864e-11	9.9999996e-07	9.395018740453116e-08
0.01172	1.0000275	-2.0242455e-11	9.9999996e-07	9.382837608581231e-08
0.011725	1.0000273	-1.9948256e-11	9.9999996e-07	9.370763380438901e-08
0.01173	1.0000272	-1.965821e-11	9.9999996e-07	9.358746004572047e-08
0.011735	1.0000271	-1.937226e-11	9.9999996e-07	9.346785450918009e-08
0.01174	1.0000269	-1.9090349e-11	9.9999996e-07	9.334931689465577e-08
0.011745	1.0000268	-1.8812424e-11	9.9999996e-07	9.323134668968715e-08
0.01175	1.0000266	-1.8538428e-11	9.9999997e-07	9.311444359545495e-08
0.011755	1.0000265	-1.8268308e-11	9.9999997e-07	9.29981071009711e-08
0.01176	1.0000264	-1.8002011e-11	9.9999997e-07	9.288233690870082e-08
0.011765	1.0000262	-1.7739485e-11	9.9999997e-07	9.276763272161761e-08
0.01177	1.0000261	-1.7480678e-11	9.9999997e-07	9.265349403079359e-08
0.011775	1.000026	-1.7225539e-11	9.9999997e-07	9.253992054047863e-08
0.01178	1.0000258	-1.6974017e-11	9.9999997e-07	9.242741195542739e-08
0.011785	1.0000257	-1.6726064e-11	9.9999997e-07	9.231546776875973e-08
0.01179	1.0000256	-1.6481628e-11	9.9999997e-07	9.220408768649863e-08
0.011795	1.0000254	-1.6240664e-11	9.9999997e-07	9.209377141516806e-08
0.0118	1.0000253	-1.6003122e-11	9.9999997e-07	9.198401844992335e-08
0.011805	1.0000252	-1.5768956e-11	9.9999997e-07	9.187482849854893e-08
0.01181	1.000025	-1.5538118e-11	9.9999997e-07	9.176670126932669e-08
0.011815	1.0000249	-1.5310564e-11	9.9999997e-07	9.165913625943397e-08
0.01182	1.0000248	-1.5086248e-11	9.9999997e-07	9.155213317840748e-08
0.011825	1.0000246	-1.4865125e-11	9.9999997e-07	9.144619173627433e-08
0.01183	1.0000245	-1.4647152e-11	9.9999997e-07	9.134081143222297e-08
0.011835	1.0000244	-1.4432284e-11	9.9999997e-07	9.123599197752863e-08
0.01184	1.0000243	-1.4220479e-11	9.9999997e-07	9.113173308395311e-08
0.011845	1.0000241	-1.4011695e-11	9.9999997e-07	9.102853446374406e-08
0.01185	1.000024	-1.380589e-11	9.9999997e-07	9.092589561866594e-08
0.011855	1.0000239	-1.3603022e-11	9.9999997e-07	9.082381626220449e-08
0.01186	1.0000238	-1.3403052e-11	9.9999997e-07	9.072229610832854e-08
0.011865	1.0000236	-1.3205938e-11	9.9999997e-07	9.062183487148833e-08
0.01187	1.0000235	-1.3011642e-11	9.9999998e-07	9.05219320560018e-08
0.011875	1.0000234	-1.2820124e-11	9.9999998e-07	9.042258737754724e-08
0.01188	1.0000233	-1.2631346e-11	9.9999998e-07	9.032380055228047e-08
0.011885	1.0000232	-1.2445269e-11	9.9999998e-07	9.022557129683721e-08
0.01189	1.000023	-1.2261857e-11	9.9999998e-07	9.01283993283279e-08
0.011895	1.0000229	-1.2081072e-11	9.9999998e-07	9.003178415416789e-08
0.0119	1.0000228	-1.1902879e-11	9.9999998e-07	8.993572549268356e-08
0.011905	1.0000227	-1.172724e-11	9.9999998e-07	8.984022306267468e-08
0.01191	1.0000226	-1.155412e-11	9.9999998e-07	8.974527658341194e-08
0.011915	1.0000224	-1.1383484e-11	9.9999998e-07	8.965138577463981e-08
0.01192	1.0000223	-1.1215299e-11	9.9999998e-07	8.95580501468398e-08
0.011925	1.0000222	-1.1049529e-11	9.9999998e-07	8.946526942095716e-08
0.01193	1.0000221	-1.0886141e-11	9.9999998e-07	8.937304331840716e-08
0.011935	1.000022	-1.0725102e-11	9.9999998e-07	8.928137156107085e-08
0.01194	1.0000219	-1.0566379e-11	9.9999998e-07	8.91902538712951e-08
0.011945	1.0000217	-1.0409939e-11	9.9999998e-07	8.910018997189084e-08
0.01195	1.0000216	-1.0255752e-11	9.9999998e-07	8.90106793769296e-08
0.011955	1.0000215	-1.0103785e-11	9.9999998e-07	8.892172181041246e-08
0.01196	1.0000214	-9.9540071e-12	9.9999998e-07	8.883331699680098e-08
0.011965	1.0000213	-9.8063883e-12	9.9999998e-07	8.874546466101949e-08
0.01197	1.0000212	-9.6608983e-12	9.9999998e-07	8.865816452845083e-08
0.011975	1.0000211	-9.5175071e-12	9.9999998e-07	8.85714163249354e-08
0.01198	1.000021	-9.3761855e-12	9.9999998e-07	8.848521977677345e-08
0.011985	1.0000209	-9.2369044e-12	9.9999998e-07	8.839957461072088e-08
0.01199	1.0000208	-9.0996354e-12	9.9999998e-07	8.831448055398947e-08
0.011995	1.0000206	-8.9643501e-12	9.9999998e-07	8.823043733424492e-08
0.012	1.0000205	-8.8310208e-12	9.9999998e-07	8.814694447127511e-08
0.012005	1.0000204	-8.69962e-12	9.9999998e-07	8.806400169391379e-08
0.01201	1.0000203	-8.5701207e-12	9.9999998e-07	8.798160873144504e-08
0.012015	1.0000202	-8.4424962e-12	9.9999998e-07	8.789976531360588e-08
0.01202	1.0000201	-8.3167202e-12	9.9999998e-07	8.781847117058187e-08
0.012025	1.00002	-8.1927666e-12	9.9999998e-07	8.773772603300735e-08
0.01203	1.0000199	-8.0706099e-12	9.9999998e-07	8.765752963196333e-08
0.012035	1.0000198	-7.9502248e-12	9.9999998e-07	8.757788169898e-08
0.01204	1.0000197	-7.8315863e-12	9.9999998e-07	8.749878196603235e-08
0.012045	1.0000196	-7.7146699e-12	9.9999999e-07	8.742023016554044e-08
0.01205	1.0000195	-7.5994514e-12	9.9999999e-07	8.73422260303673e-08
0.012055	1.0000194	-7.4859067e-12	9.9999999e-07	8.726476929382141e-08
0.01206	1.0000193	-7.3740123e-12	9.9999999e-07	8.718785968965242e-08
0.012065	1.0000192	-7.263745e-12	9.9999999e-07	8.71114969520502e-08
0.01207	1.0000191	-7.1550817e-12	9.9999999e-07	8.703568081564727e-08
0.012075	1.000019	-7.0479998e-12	9.9999999e-07	8.696041101551465e-08
0.01208	1.0000189	-6.942477e-12	9.9999999e-07	8.688568728716195e-08
0.012085	1.0000188	-6.8384913e-12	9.9999999e-07	8.681150936653533e-08
0.01209	1.0000187	-6.7360208e-12	9.9999999e-07	8.673787699002004e-08
0.012095	1.0000186	-6.6350443e-12	9.9999999e-07	8.666478989443613e-08
0.0121	1.0000185	-6.5355405e-12	9.9999999e-07	8.659224781703863e-08
0.012105	1.0000184	-6.4374887e-12	9.9999999e-07	8.65202504955156e-08
0.01211	1.0000183	-6.3408681e-12	9.9999999e-07	8.64487976679905e-08
0.012115	1.0000182	-6.2456586e-12	9.9999999e-07	8.6377889073018e-08
0.01212	1.0000181	-6.1518402e-12	9.9999999e-07	8.630752444958428e-08
0.012125	1.000018	-6.0593931e-12	9.9999999e-07	8.623770353710484e-08
0.01213	1.0000179	-5.9682979e-12	9.9999999e-07	8.616842607542708e-08
0.012135	1.0000178	-5.8785353e-12	9.9999999e-07	8.609969180482609e-08
0.01214	1.0000178	-5.7900865e-12	9.9999999e-07	8.603100046600456e-08
0.012145	1.0000177	-5.7029328e-12	9.9999999e-07	8.59628520059387e-08
0.01215	1.0000176	-5.6170557e-12	9.9999999e-07	8.58952461659294e-08
0.012155	1.0000175	-5.5324372e-12	9.9999999e-07	8.582818268770535e-08
0.01216	1.0000174	-5.4490592e-12	9.9999999e-07	8.576166131341896e-08
0.012165	1.0000173	-5.3669042e-12	9.9999999e-07	8.569568178564546e-08
0.01217	1.0000172	-5.2859548e-12	9.9999999e-07	8.563024384738533e-08
0.012175	1.0000171	-5.2061937e-12	9.9999999e-07	8.556534724206009e-08
0.01218	1.000017	-5.127604e-12	9.9999999e-07	8.55009917135126e-08
0.012185	1.0000169	-5.0501691e-12	9.9999999e-07	8.543717700600507e-08
0.01219	1.0000169	-4.9738723e-12	9.9999999e-07	8.53734028642212e-08
0.012195	1.0000168	-4.8986976e-12	9.9999999e-07	8.531016923826492e-08
0.0122	1.0000167	-4.8246288e-12	9.9999999e-07	8.524747587340366e-08
0.012205	1.0000166	-4.7516502e-12	9.9999999e-07	8.518532251532229e-08
